music,file,frame,perceptualSharpness_mean,perceptualSharpness_var
1,cultura_2017_05_15__0_15_00.wav,0,1.5712941616,0.1410316368509556
1,cultura_2017_05_15__0_15_00.wav,1,1.4899451829,0.01082898012405661
1,cultura_2017_05_15__0_15_00.wav,2,1.5436182642,0.019713603589558565
1,cultura_2017_05_15__0_15_00.wav,3,1.636636806,0.014295910781167858
1,cultura_2017_05_15__0_15_00.wav,4,1.4832288025,0.016318516632639505
1,cultura_2017_05_15__0_15_00.wav,5,1.4988900721,0.015879446625164575
1,cultura_2017_05_15__0_15_00.wav,6,1.5638082743,0.010848205701817503
1,cultura_2017_05_15__0_15_00.wav,7,1.5841825905,0.017309623978388856
1,cultura_2017_05_15__0_15_00.wav,8,1.5633360755,0.009881928666689976
1,cultura_2017_05_15__0_15_00.wav,9,1.5642948074,0.042378809707139406
1,cultura_2017_05_15__0_15_00.wav,10,1.5300726026,0.011494895494529105
1,cultura_2017_05_15__0_15_00.wav,11,1.6707992634,0.012883159185027571
1,cultura_2017_05_15__0_15_00.wav,12,1.5626800697,0.013204912815673221
1,cultura_2017_05_15__0_15_00.wav,13,1.6976960756,0.022966110443837683
1,cultura_2017_05_15__0_15_00.wav,14,1.5805841318,0.022463573802080843
1,cultura_2017_05_15__0_15_00.wav,15,1.6353291248,0.024791862028041192
1,cultura_2017_05_15__0_15_00.wav,16,1.5501109417,0.015111676677882718
1,cultura_2017_05_15__0_15_00.wav,17,1.5359162796999999,0.021803503298662347
1,cultura_2017_05_15__0_15_00.wav,18,1.4964743646,0.010269829782146656
1,cultura_2017_05_15__0_15_00.wav,19,1.5315768182,0.019197433156056244
1,cultura_2017_05_15__0_15_00.wav,20,1.5319470218,0.020728964227929875
1,cultura_2017_05_15__0_15_00.wav,21,1.498184466,0.01777849455853326
1,cultura_2017_05_15__0_15_00.wav,22,1.531590147,0.026015411021442766
1,cultura_2017_05_15__0_15_00.wav,23,1.5119279747,0.026933627845756647
1,cultura_2017_05_15__0_15_00.wav,24,1.4309290287,0.03536212777573552
1,cultura_2017_05_15__0_15_00.wav,25,1.4467458319,0.021688756681600033
1,cultura_2017_05_15__0_15_00.wav,26,1.4208026975999999,0.014768391499066379
1,cultura_2017_05_15__0_15_00.wav,27,1.4406754113,0.02629016707073099
1,cultura_2017_05_15__0_15_00.wav,28,1.5107596666,0.009138097563227867
1,cultura_2017_05_15__0_15_00.wav,29,1.4668761743,0.006769332520998398
1,cultura_2017_05_15__0_15_00.wav,30,1.4480449475,0.01595892792506786
1,cultura_2017_05_15__0_15_00.wav,31,1.3734382713,0.009746709718904623
1,cultura_2017_05_15__0_15_00.wav,32,1.4336000614,0.009003357011274893
1,cultura_2017_05_15__0_15_00.wav,33,1.4931756244,0.02746822292264933
1,cultura_2017_05_15__0_15_00.wav,34,1.4172232504,0.012159359600513396
1,cultura_2017_05_15__0_15_00.wav,35,1.5120704249,0.01419690513698642
1,cultura_2017_05_15__0_15_00.wav,36,1.3860049997,0.01245883521266051
1,cultura_2017_05_15__0_15_00.wav,37,1.4852409061,0.028423617550588864
1,cultura_2017_05_15__0_15_00.wav,38,1.5386892173,0.02016353333212837
1,cultura_2017_05_15__0_15_00.wav,39,1.4309871493,0.012455708061665297
1,cultura_2017_05_15__0_20_00.wav,0,1.7498725874,0.16963582641241254
1,cultura_2017_05_15__0_20_00.wav,1,1.7680222324,0.07326099063511156
1,cultura_2017_05_15__0_20_00.wav,2,1.4704718974,0.04300031876634496
1,cultura_2017_05_15__0_20_00.wav,3,1.4088146248,0.016825380325869017
1,cultura_2017_05_15__0_20_00.wav,4,1.25536872185,0.021000062719534432
1,cultura_2017_05_15__0_20_00.wav,5,1.29475124556,0.05597728644558814
1,cultura_2017_05_15__0_20_00.wav,6,1.4062101259,0.04048568888346573
1,cultura_2017_05_15__0_20_00.wav,7,1.5134825082,0.06916895803329279
1,cultura_2017_05_15__0_20_00.wav,8,1.25545232327,0.04876063180205906
1,cultura_2017_05_15__0_20_00.wav,9,1.25923662668,0.02940751513683669
1,cultura_2017_05_15__0_20_00.wav,10,1.18031818732,0.025365325561401333
1,cultura_2017_05_15__0_20_00.wav,11,1.19404713669,0.027751214209363176
1,cultura_2017_05_15__0_20_00.wav,12,1.3285936794,0.035090304020269844
1,cultura_2017_05_15__0_20_00.wav,13,1.18696083252,0.022146330998476463
1,cultura_2017_05_15__0_20_00.wav,14,1.28802255947,0.048478447022798014
1,cultura_2017_05_15__0_20_00.wav,15,1.32046628316,0.04964614956953157
1,cultura_2017_05_15__0_20_00.wav,16,1.19559053775,0.021708113416433514
1,cultura_2017_05_15__0_20_00.wav,17,1.24223527189,0.030731616149631186
1,cultura_2017_05_15__0_20_00.wav,18,1.25418399541,0.027356098532643584
1,cultura_2017_05_15__0_20_00.wav,19,1.13602107019,0.009232223904217431
1,cultura_2017_05_15__0_20_00.wav,20,1.20670174931,0.06174579660921064
1,cultura_2017_05_15__0_20_00.wav,21,1.30139377977,0.056083417629136156
1,cultura_2017_05_15__0_20_00.wav,22,1.38213733777,0.07661404229186805
1,cultura_2017_05_15__0_20_00.wav,23,1.32549525143,0.05674519390407337
1,cultura_2017_05_15__0_20_00.wav,24,1.17976470373,0.07038035569139998
1,cultura_2017_05_15__0_20_00.wav,25,1.12257024191,0.025824906588760986
1,cultura_2017_05_15__0_20_00.wav,26,1.05134004529,0.019538453024587857
1,cultura_2017_05_15__0_20_00.wav,27,1.16975766699,0.03764043418436359
1,cultura_2017_05_15__0_20_00.wav,28,1.36493347775,0.05996369150190745
1,cultura_2017_05_15__0_20_00.wav,29,1.28392541125,0.05079761994252225
1,cultura_2017_05_15__0_20_00.wav,30,1.29325320987,0.05862007534306018
1,cultura_2017_05_15__0_20_00.wav,31,1.48748501433,0.06873072079716466
1,cultura_2017_05_15__0_20_00.wav,32,1.17287157249,0.032130941480142027
1,cultura_2017_05_15__0_20_00.wav,33,1.10023455379,0.012077679288884787
1,cultura_2017_05_15__0_20_00.wav,34,1.17979505453,0.06458475904273553
1,cultura_2017_05_15__0_20_00.wav,35,1.37436435706,0.17442656746406102
1,cultura_2017_05_15__0_20_00.wav,36,1.11357500667,0.022530367185691853
1,cultura_2017_05_15__0_20_00.wav,37,1.18068853389,0.02678066065678715
1,cultura_2017_05_15__0_20_00.wav,38,1.22836759261,0.023886430851352596
1,cultura_2017_05_15__0_20_00.wav,39,1.20871676404,0.01196221933489536
1,cultura_2017_05_15__0_25_00.wav,0,0.9436966472,0.2359331691587772
1,cultura_2017_05_15__0_25_00.wav,1,0.8728653218,0.002269377760181057
1,cultura_2017_05_15__0_25_00.wav,2,0.8310084922,0.004181634126984569
1,cultura_2017_05_15__0_25_00.wav,3,0.8359587834,0.0024942787753906128
1,cultura_2017_05_15__0_25_00.wav,4,0.83857268269,0.004037802586111595
1,cultura_2017_05_15__0_25_00.wav,5,0.81943744305,0.0013089763715390251
1,cultura_2017_05_15__0_25_00.wav,6,0.86702811222,0.0022425986482943468
1,cultura_2017_05_15__0_25_00.wav,7,0.8599496534,0.0025950687777018503
1,cultura_2017_05_15__0_25_00.wav,8,0.83843639263,0.0015808509330929464
1,cultura_2017_05_15__0_25_00.wav,9,0.86878840392,0.0037654733835142205
1,cultura_2017_05_15__0_25_00.wav,10,0.80144923863,0.004007428730579474
1,cultura_2017_05_15__0_25_00.wav,11,0.83872766059,0.0026114584886401376
1,cultura_2017_05_15__0_25_00.wav,12,0.8598107257000001,0.005236567571698578
1,cultura_2017_05_15__0_25_00.wav,13,0.8587683544,0.010927201977897098
1,cultura_2017_05_15__0_25_00.wav,14,0.84452968793,0.003086232754816141
1,cultura_2017_05_15__0_25_00.wav,15,0.84172222685,0.0018566212995363574
1,cultura_2017_05_15__0_25_00.wav,16,0.8089949847,0.00495716519757808
1,cultura_2017_05_15__0_25_00.wav,17,0.80527999579,0.00102811023576207
1,cultura_2017_05_15__0_25_00.wav,18,0.7971329980499999,0.0015152468892052431
1,cultura_2017_05_15__0_25_00.wav,19,0.83887501278,0.0013041972808739385
1,cultura_2017_05_15__0_25_00.wav,20,0.84893972884,0.002886167087619811
1,cultura_2017_05_15__0_25_00.wav,21,0.88212306306,0.003985462963038707
1,cultura_2017_05_15__0_25_00.wav,22,0.91395738224,0.010650487364348104
1,cultura_2017_05_15__0_25_00.wav,23,1.00898024965,0.038172520092318044
1,cultura_2017_05_15__0_25_00.wav,24,0.86622780663,0.0009264589412526435
1,cultura_2017_05_15__0_25_00.wav,25,0.88359458669,0.0031251647720038746
1,cultura_2017_05_15__0_25_00.wav,26,0.8368673863,0.0026691828103844557
1,cultura_2017_05_15__0_25_00.wav,27,0.76526348926,0.0017033312856478485
1,cultura_2017_05_15__0_25_00.wav,28,0.75611799398,0.0009967319545150183
1,cultura_2017_05_15__0_25_00.wav,29,0.76665500372,0.0023978897308345247
1,cultura_2017_05_15__0_25_00.wav,30,0.87740215459,0.007027951027111553
1,cultura_2017_05_15__0_25_00.wav,31,0.895625942,0.001798129103763436
1,cultura_2017_05_15__0_25_00.wav,32,0.87693189671,0.001401254084624907
1,cultura_2017_05_15__0_25_00.wav,33,0.97926106418,0.009177329646299165
1,cultura_2017_05_15__0_25_00.wav,34,1.4658495708000001,0.138278871256145
1,cultura_2017_05_15__0_25_00.wav,35,2.2219172919,0.0023312428350200395
1,cultura_2017_05_15__0_25_00.wav,36,1.21833503673,0.07181273732130075
1,cultura_2017_05_15__0_25_00.wav,37,1.02801069007,0.013290177687557221
1,cultura_2017_05_15__0_25_00.wav,38,1.00512686316,0.004844531711306174
1,cultura_2017_05_15__0_25_00.wav,39,1.04221616401,0.0042488609636935305
1,cultura_2017_05_15__0_30_00.wav,0,1.3672263019,0.16054644132614726
1,cultura_2017_05_15__0_30_00.wav,1,1.1834974745,0.00866181928614099
1,cultura_2017_05_15__0_30_00.wav,2,1.1438510626,0.004887868260378811
1,cultura_2017_05_15__0_30_00.wav,3,1.1828744003,0.0058160358102759685
1,cultura_2017_05_15__0_30_00.wav,4,1.1066293467,0.0018685138726800465
1,cultura_2017_05_15__0_30_00.wav,5,1.1703602211,0.006525839171752975
1,cultura_2017_05_15__0_30_00.wav,6,1.1907405092,0.0022567499387760484
1,cultura_2017_05_15__0_30_00.wav,7,1.2637526204,0.0055859586985256985
1,cultura_2017_05_15__0_30_00.wav,8,1.2125556405,0.0026670895074788073
1,cultura_2017_05_15__0_30_00.wav,9,1.2141052784,0.0014359994293291906
1,cultura_2017_05_15__0_30_00.wav,10,1.2274009972,0.004910781274063709
1,cultura_2017_05_15__0_30_00.wav,11,1.2606517663,0.01119876265563441
1,cultura_2017_05_15__0_30_00.wav,12,1.2087218294,0.004626604616656066
1,cultura_2017_05_15__0_30_00.wav,13,1.154982413,0.003431537928890031
1,cultura_2017_05_15__0_30_00.wav,14,1.1396478454,0.0018905124577643516
1,cultura_2017_05_15__0_30_00.wav,15,1.1249343372,0.0031650362215556852
1,cultura_2017_05_15__0_30_00.wav,16,1.1662499397,0.001428793686723381
1,cultura_2017_05_15__0_30_00.wav,17,1.2332530227,0.004929136370703998
1,cultura_2017_05_15__0_30_00.wav,18,1.3017558354,0.0070605595698435015
1,cultura_2017_05_15__0_30_00.wav,19,1.2797643983,0.010824705955636785
1,cultura_2017_05_15__0_30_00.wav,20,1.216884405,0.0018428294123128454
1,cultura_2017_05_15__0_30_00.wav,21,1.2927607443,0.0023337239669787534
1,cultura_2017_05_15__0_30_00.wav,22,1.4017033693,0.0034199348635095975
1,cultura_2017_05_15__0_30_00.wav,23,1.3288985818,0.00670959150180416
1,cultura_2017_05_15__0_30_00.wav,24,1.2327824855,0.008669992324759547
1,cultura_2017_05_15__0_30_00.wav,25,1.10815287618,0.004399400369924635
1,cultura_2017_05_15__0_30_00.wav,26,1.09614900801,0.003935518132771148
1,cultura_2017_05_15__0_30_00.wav,27,1.1281734816,0.004410631482019559
1,cultura_2017_05_15__0_30_00.wav,28,1.2146957622,0.002321680497051024
1,cultura_2017_05_15__0_30_00.wav,29,1.2065677378,0.004235148094306812
1,cultura_2017_05_15__0_30_00.wav,30,1.17006568815,0.004948301508380174
1,cultura_2017_05_15__0_30_00.wav,31,1.08217613955,0.003516834874690705
1,cultura_2017_05_15__0_30_00.wav,32,1.08089132424,0.0038036276942375333
1,cultura_2017_05_15__0_30_00.wav,33,1.1132170644,0.00423233483135967
1,cultura_2017_05_15__0_30_00.wav,34,1.11731866355,0.0036790476728629858
1,cultura_2017_05_15__0_30_00.wav,35,1.1124509344,0.004574857027987932
1,cultura_2017_05_15__0_30_00.wav,36,1.10981484475,0.0052427673021631415
1,cultura_2017_05_15__0_30_00.wav,37,1.06326899347,0.0037786960289677863
1,cultura_2017_05_15__0_30_00.wav,38,1.09477095091,0.005565251004231246
1,cultura_2017_05_15__0_30_00.wav,39,1.1494078256,0.0038673720335073857
1,cultura_2017_05_15__0_40_00.wav,0,1.8145756544,0.13812654284513745
1,cultura_2017_05_15__0_40_00.wav,1,1.7332562001,0.023958065757100945
1,cultura_2017_05_15__0_40_00.wav,2,1.7041955275,0.02058858147049608
1,cultura_2017_05_15__0_40_00.wav,3,1.8597840497,0.02861262046565878
1,cultura_2017_05_15__0_40_00.wav,4,1.8074910078,0.031066684626498923
1,cultura_2017_05_15__0_40_00.wav,5,1.6128566659,0.015215386684518236
1,cultura_2017_05_15__0_40_00.wav,6,1.5499124927,0.029908524876983734
1,cultura_2017_05_15__0_40_00.wav,7,1.6438037922,0.018348966617194925
1,cultura_2017_05_15__0_40_00.wav,8,1.7240145044,0.01822249549206684
1,cultura_2017_05_15__0_40_00.wav,9,1.6330018659,0.015256106652158893
1,cultura_2017_05_15__0_40_00.wav,10,1.6642816398,0.022918726861247955
1,cultura_2017_05_15__0_40_00.wav,11,1.6766650031,0.019804424314493207
1,cultura_2017_05_15__0_40_00.wav,12,1.7396160455,0.024497364859860846
1,cultura_2017_05_15__0_40_00.wav,13,1.7283658662,0.019804375075149518
1,cultura_2017_05_15__0_40_00.wav,14,1.7111444577,0.02120144491005779
1,cultura_2017_05_15__0_40_00.wav,15,1.7769930191,0.014626764089844318
1,cultura_2017_05_15__0_40_00.wav,16,1.7084312099,0.03680368697969155
1,cultura_2017_05_15__0_40_00.wav,17,1.4548024452,0.043930997197354715
1,cultura_2017_05_15__0_40_00.wav,18,1.7987889848,0.03066459600929235
1,cultura_2017_05_15__0_40_00.wav,19,1.7164652244,0.04410899809659539
1,cultura_2017_05_15__0_40_00.wav,20,1.7314197967,0.028895340188294302
1,cultura_2017_05_15__0_40_00.wav,21,1.7106413084,0.0459512712243067
1,cultura_2017_05_15__0_40_00.wav,22,1.397758071,0.03021733625238057
1,cultura_2017_05_15__0_40_00.wav,23,1.741887583,0.08665020698429869
1,cultura_2017_05_15__0_40_00.wav,24,1.7478306182,0.02878071662748478
1,cultura_2017_05_15__0_40_00.wav,25,1.7365157141,0.025273222643379528
1,cultura_2017_05_15__0_40_00.wav,26,1.7243316063,0.034802646676639966
1,cultura_2017_05_15__0_40_00.wav,27,1.7448370463,0.0732631864819378
1,cultura_2017_05_15__0_40_00.wav,28,1.6253894791,0.02539779213024995
1,cultura_2017_05_15__0_40_00.wav,29,1.80616261,0.025616805530560734
1,cultura_2017_05_15__0_40_00.wav,30,1.8243367248,0.035297087288648936
1,cultura_2017_05_15__0_40_00.wav,31,1.846607731,0.04479788010312641
1,cultura_2017_05_15__0_40_00.wav,32,1.7106672913,0.023644080131079864
1,cultura_2017_05_15__0_40_00.wav,33,1.7284426104,0.01613922765201699
1,cultura_2017_05_15__0_40_00.wav,34,1.8978014664,0.038118226485576216
1,cultura_2017_05_15__0_40_00.wav,35,1.8131049323,0.027991321951905904
1,cultura_2017_05_15__0_40_00.wav,36,1.7726922834,0.021027205023690446
1,cultura_2017_05_15__0_40_00.wav,37,1.9279637313,0.05165883055603563
1,cultura_2017_05_15__0_40_00.wav,38,1.8219253068,0.05015707396095426
1,cultura_2017_05_15__0_40_00.wav,39,1.7950679587,0.03019866001405009
1,cultura_2017_05_15__0_45_00.wav,0,1.3977072268,0.17710544993123603
1,cultura_2017_05_15__0_45_00.wav,1,1.3305273627,0.005554694111246256
1,cultura_2017_05_15__0_45_00.wav,2,1.2450086388,0.007389157084171869
1,cultura_2017_05_15__0_45_00.wav,3,1.3536603407,0.0754245006320698
1,cultura_2017_05_15__0_45_00.wav,4,1.3885466857,0.009828312442940305
1,cultura_2017_05_15__0_45_00.wav,5,1.3307158172,0.03393792422107583
1,cultura_2017_05_15__0_45_00.wav,6,1.1997758496,0.0059042995047729014
1,cultura_2017_05_15__0_45_00.wav,7,1.2203332015,0.00269142528027185
1,cultura_2017_05_15__0_45_00.wav,8,1.2791500571,0.021812390346279218
1,cultura_2017_05_15__0_45_00.wav,9,1.3866969172,0.04020800115149985
1,cultura_2017_05_15__0_45_00.wav,10,1.5794328215,0.04086341005163705
1,cultura_2017_05_15__0_45_00.wav,11,1.4743472473,0.007920886787333131
1,cultura_2017_05_15__0_45_00.wav,12,1.5435541329,0.0995616943655208
1,cultura_2017_05_15__0_45_00.wav,13,1.3952059133999999,0.01220589965155025
1,cultura_2017_05_15__0_45_00.wav,14,1.5355677197,0.05190707188602309
1,cultura_2017_05_15__0_45_00.wav,15,1.2409689282,0.004364167371946848
1,cultura_2017_05_15__0_45_00.wav,16,1.5097494281,0.09058061547252912
1,cultura_2017_05_15__0_45_00.wav,17,1.5731787414,0.07720925831548718
1,cultura_2017_05_15__0_45_00.wav,18,1.685202385,0.0357870979899429
1,cultura_2017_05_15__0_45_00.wav,19,1.8216743551,0.15088678866705105
1,cultura_2017_05_15__0_45_00.wav,20,1.5066274547,0.0034259769891718775
1,cultura_2017_05_15__0_45_00.wav,21,1.386145977,0.0289214814034359
1,cultura_2017_05_15__0_45_00.wav,22,1.3528777439,0.01087403146921586
1,cultura_2017_05_15__0_45_00.wav,23,1.2046697354,0.005397297628488563
1,cultura_2017_05_15__0_45_00.wav,24,1.481396575,0.002378858158888253
1,cultura_2017_05_15__0_45_00.wav,25,1.4658341104,0.07162225095437075
1,cultura_2017_05_15__0_45_00.wav,26,1.6411442657,0.05877955720314037
1,cultura_2017_05_15__0_45_00.wav,27,1.5895592699,0.020873814394834687
1,cultura_2017_05_15__0_45_00.wav,28,1.38381886,0.0243418885915193
1,cultura_2017_05_15__0_45_00.wav,29,1.6335608142,0.23672449006164858
1,cultura_2017_05_15__0_45_00.wav,30,1.5638217878,0.10155905238677775
1,cultura_2017_05_15__0_45_00.wav,31,1.7448511856,0.0098339409997424
1,cultura_2017_05_15__0_45_00.wav,32,1.6169101579,0.038105687800873624
1,cultura_2017_05_15__0_45_00.wav,33,1.5082772974,0.11559660175220704
1,cultura_2017_05_15__0_45_00.wav,34,1.3532108764,0.024884024482335485
1,cultura_2017_05_15__0_45_00.wav,35,1.3347363605,0.019428930063256942
1,cultura_2017_05_15__0_45_00.wav,36,1.5947134768,0.014129006824719986
1,cultura_2017_05_15__0_45_00.wav,37,1.8371744494,0.04195993638991388
1,cultura_2017_05_15__0_45_00.wav,38,1.7407115683,0.07324587815608938
1,cultura_2017_05_15__0_45_00.wav,39,1.8000877925,0.012081267875160999
1,cultura_2017_05_15__0_55_00.wav,0,1.8999136436,0.1419499510057858
1,cultura_2017_05_15__0_55_00.wav,1,1.8016453564000001,0.08296886852898708
1,cultura_2017_05_15__0_55_00.wav,2,1.6354565397,0.07571028902094798
1,cultura_2017_05_15__0_55_00.wav,3,1.8136816816,0.0944949573909259
1,cultura_2017_05_15__0_55_00.wav,4,1.7546035127,0.03219907483581664
1,cultura_2017_05_15__0_55_00.wav,5,1.8092743314,0.03720625044979637
1,cultura_2017_05_15__0_55_00.wav,6,1.7863697961,0.07928366239290416
1,cultura_2017_05_15__0_55_00.wav,7,1.733566695,0.044712615611285415
1,cultura_2017_05_15__0_55_00.wav,8,1.7891225747,0.07108476195449608
1,cultura_2017_05_15__0_55_00.wav,9,1.7347479342,0.07596452020555887
1,cultura_2017_05_15__0_55_00.wav,10,1.7615861105,0.10206627519557686
1,cultura_2017_05_15__0_55_00.wav,11,1.6568502681,0.06278374847203606
1,cultura_2017_05_15__0_55_00.wav,12,1.6428119993,0.0595543083508972
1,cultura_2017_05_15__0_55_00.wav,13,1.8175556043,0.053081135312362956
1,cultura_2017_05_15__0_55_00.wav,14,1.8698460495,0.05163562654290458
1,cultura_2017_05_15__0_55_00.wav,15,1.7395832125,0.0553834723953199
1,cultura_2017_05_15__0_55_00.wav,16,1.863956223,0.051195870184440495
1,cultura_2017_05_15__0_55_00.wav,17,1.9046988917,0.07625266594479684
1,cultura_2017_05_15__0_55_00.wav,18,1.7286984938,0.07647805881316408
1,cultura_2017_05_15__0_55_00.wav,19,1.7752726606,0.04606288997629292
1,cultura_2017_05_15__0_55_00.wav,20,1.8524330763,0.07420696257758495
1,cultura_2017_05_15__0_55_00.wav,21,1.8957968236,0.05405188738624157
1,cultura_2017_05_15__0_55_00.wav,22,1.7863268559,0.04038372766880782
1,cultura_2017_05_15__0_55_00.wav,23,1.617373232,0.02677293520189238
1,cultura_2017_05_15__0_55_00.wav,24,1.8774273947,0.05744910482837708
1,cultura_2017_05_15__0_55_00.wav,25,1.8105897745,0.06677821054382836
1,cultura_2017_05_15__0_55_00.wav,26,1.7812298446000001,0.03853166562471043
1,cultura_2017_05_15__0_55_00.wav,27,1.9530162906,0.04318406163233649
1,cultura_2017_05_15__0_55_00.wav,28,2.0408977158,0.0678890341805308
1,cultura_2017_05_15__0_55_00.wav,29,1.803289723,0.042274610178247046
1,cultura_2017_05_15__0_55_00.wav,30,1.8315502764,0.03775785938538207
1,cultura_2017_05_15__0_55_00.wav,31,1.7803200153,0.03826363936190837
1,cultura_2017_05_15__0_55_00.wav,32,1.8173303835,0.05448301894858023
1,cultura_2017_05_15__0_55_00.wav,33,1.7150522588,0.03170424962441579
1,cultura_2017_05_15__0_55_00.wav,34,1.6963179306,0.04861624463482834
1,cultura_2017_05_15__0_55_00.wav,35,1.7642890896,0.07047651017050456
1,cultura_2017_05_15__0_55_00.wav,36,1.7403470929,0.033014087328491724
1,cultura_2017_05_15__0_55_00.wav,37,1.6835372615,0.06561725655932626
1,cultura_2017_05_15__0_55_00.wav,38,1.816917319,0.03633028003254278
1,cultura_2017_05_15__0_55_00.wav,39,1.7364306581,0.03486852076969997
1,cultura_2017_05_15__1_05_00.wav,0,1.713330959,0.04704108786930981
1,cultura_2017_05_15__1_05_00.wav,1,1.7399246074,0.021495519475925463
1,cultura_2017_05_15__1_05_00.wav,2,1.7155086857,0.01828340171683465
1,cultura_2017_05_15__1_05_00.wav,3,1.6629972867,0.014990608299528075
1,cultura_2017_05_15__1_05_00.wav,4,1.6507748478,0.026182041791792555
1,cultura_2017_05_15__1_05_00.wav,5,1.5582017171,0.030104366011839724
1,cultura_2017_05_15__1_05_00.wav,6,1.6352067946,0.03850081383967986
1,cultura_2017_05_15__1_05_00.wav,7,1.5593636979,0.0358617802988742
1,cultura_2017_05_15__1_05_00.wav,8,1.4798238592,0.008225585206557619
1,cultura_2017_05_15__1_05_00.wav,9,1.4864956628,0.018431371273530575
1,cultura_2017_05_15__1_05_00.wav,10,1.5898575748,0.006778882977449277
1,cultura_2017_05_15__1_05_00.wav,11,1.6259000155,0.006460609312983626
1,cultura_2017_05_15__1_05_00.wav,12,1.7157874391,0.006152291660852416
1,cultura_2017_05_15__1_05_00.wav,13,1.701354127,0.039972028279758626
1,cultura_2017_05_15__1_05_00.wav,14,1.5303495921999999,0.05593949365340056
1,cultura_2017_05_15__1_05_00.wav,15,1.5479938917,0.032010512765276646
1,cultura_2017_05_15__1_05_00.wav,16,1.5563678592,0.023958526290588644
1,cultura_2017_05_15__1_05_00.wav,17,1.3345471147999999,0.007223294211035049
1,cultura_2017_05_15__1_05_00.wav,18,1.3381075074,0.013411730043644463
1,cultura_2017_05_15__1_05_00.wav,19,1.3921945295,0.1009201211209574
1,cultura_2017_05_15__1_05_00.wav,20,1.4687092103000001,0.012264314259481417
1,cultura_2017_05_15__1_05_00.wav,21,1.3876456181,0.03234069454376337
1,cultura_2017_05_15__1_05_00.wav,22,1.5377914039,0.1624547778777662
1,cultura_2017_05_15__1_05_00.wav,23,1.2616734231,0.006575160572819071
1,cultura_2017_05_15__1_05_00.wav,24,1.4067640167,0.03250442476417436
1,cultura_2017_05_15__1_05_00.wav,25,1.545137996,0.015755044861184783
1,cultura_2017_05_15__1_05_00.wav,26,1.3316498616,0.047956666718625196
1,cultura_2017_05_15__1_05_00.wav,27,1.3422165996,0.011044602253256737
1,cultura_2017_05_15__1_05_00.wav,28,1.4650283681,0.11769722285980658
1,cultura_2017_05_15__1_05_00.wav,29,1.2836479981,0.0032651269204210204
1,cultura_2017_05_15__1_05_00.wav,30,1.24305281723,0.024218385000847123
1,cultura_2017_05_15__1_05_00.wav,31,1.4163923434,0.0858199163519674
1,cultura_2017_05_15__1_05_00.wav,32,1.2065407525,0.0024501520946952613
1,cultura_2017_05_15__1_05_00.wav,33,1.3256915221,0.05355358305505105
1,cultura_2017_05_15__1_05_00.wav,34,1.371768307,0.027363377527304875
1,cultura_2017_05_15__1_05_00.wav,35,1.41432534,0.134188557191489
1,cultura_2017_05_15__1_05_00.wav,36,1.2503277343,0.005784368257567059
1,cultura_2017_05_15__1_05_00.wav,37,1.4274468954,0.05230527165084832
1,cultura_2017_05_15__1_05_00.wav,38,1.4783788375,0.0716870176155007
1,cultura_2017_05_15__1_05_00.wav,39,1.2815587366,0.01339993173204714
1,cultura_2017_05_15__1_15_00.wav,0,1.7687695368,0.15681285462077899
1,cultura_2017_05_15__1_15_00.wav,1,1.4952406911,0.016707879362743122
1,cultura_2017_05_15__1_15_00.wav,2,1.5041925984,0.014554882558224198
1,cultura_2017_05_15__1_15_00.wav,3,1.5003719135,0.02374059760536801
1,cultura_2017_05_15__1_15_00.wav,4,1.72625732,0.04018332739709071
1,cultura_2017_05_15__1_15_00.wav,5,1.5772491767,0.0372698957648526
1,cultura_2017_05_15__1_15_00.wav,6,1.9023729865,0.07440143604989964
1,cultura_2017_05_15__1_15_00.wav,7,1.7042582632,0.0601595023858645
1,cultura_2017_05_15__1_15_00.wav,8,1.6632659437,0.03951130356555727
1,cultura_2017_05_15__1_15_00.wav,9,1.7024353243,0.03431984435951297
1,cultura_2017_05_15__1_15_00.wav,10,1.6162255152,0.01257818199548196
1,cultura_2017_05_15__1_15_00.wav,11,1.6027048454,0.032523793786863535
1,cultura_2017_05_15__1_15_00.wav,12,1.6544384202,0.0403234349681451
1,cultura_2017_05_15__1_15_00.wav,13,1.5951721482,0.019177852162796376
1,cultura_2017_05_15__1_15_00.wav,14,1.6451186713,0.021155260376744735
1,cultura_2017_05_15__1_15_00.wav,15,1.5414711943000001,0.03841090304960024
1,cultura_2017_05_15__1_15_00.wav,16,1.6103502627,0.025266080413167462
1,cultura_2017_05_15__1_15_00.wav,17,1.5690551007,0.048519937609900525
1,cultura_2017_05_15__1_15_00.wav,18,1.9112060076,0.06664935739799113
1,cultura_2017_05_15__1_15_00.wav,19,1.8135093066,0.03753255352335042
1,cultura_2017_05_15__1_15_00.wav,20,1.7806977331,0.03573536211252201
1,cultura_2017_05_15__1_15_00.wav,21,1.8268569076,0.05684025113477942
1,cultura_2017_05_15__1_15_00.wav,22,1.7748823498,0.03496960924039404
1,cultura_2017_05_15__1_15_00.wav,23,1.7847164025,0.07203085058790831
1,cultura_2017_05_15__1_15_00.wav,24,1.819214248,0.06141936950624694
1,cultura_2017_05_15__1_15_00.wav,25,1.7580589693,0.05634461676087559
1,cultura_2017_05_15__1_15_00.wav,26,1.733927786,0.062097375820899164
1,cultura_2017_05_15__1_15_00.wav,27,1.693326304,0.050097953461435925
