music,file,frame,zeroCrossing_0_mean,zeroCrossing_0_var
1,antena1_2017_05_14__16_35_00.wav,17,0.04459183674,0.00013800145844260659
1,antena1_2017_05_14__16_35_00.wav,18,0.0354648526039,0.00015049326582634637
1,antena1_2017_05_14__16_35_00.wav,19,0.050612244905,0.0002567963984121832
1,antena1_2017_05_14__16_35_00.wav,20,0.051133786854,0.000845802029326386
1,antena1_2017_05_14__16_35_00.wav,21,0.045124716554,0.00016048930859597255
1,antena1_2017_05_14__16_35_00.wav,22,0.04532879819,0.0001677601493064021
1,antena1_2017_05_14__16_35_00.wav,23,0.046269841269,0.0002069661554149509
1,antena1_2017_05_14__16_35_00.wav,24,0.056043083897,0.0002010337635803165
1,antena1_2017_05_14__16_35_00.wav,25,0.040498866208,0.00019365398277558022
1,antena1_2017_05_14__16_35_00.wav,26,0.03958049886,0.0003888644253636337
1,antena1_2017_05_14__16_35_00.wav,27,0.052505668935,0.0002795758812307762
1,antena1_2017_05_14__16_35_00.wav,28,0.054047619046,0.0001655547197823764
1,antena1_2017_05_14__16_35_00.wav,29,0.044671201807,0.00012413250732800003
1,antena1_2017_05_14__16_35_00.wav,30,0.0278231292568,0.00010419911159920038
1,antena1_2017_05_14__16_35_00.wav,31,0.044240362804999996,0.00029329499009586666
1,antena1_2017_05_14__16_35_00.wav,32,0.0401360544248,0.00011712083850616698
1,antena1_2017_05_14__16_35_00.wav,33,0.033287981858,7.833644152784429e-05
1,antena1_2017_05_14__16_35_00.wav,34,0.0341269841263,0.00019922228650240127
1,antena1_2017_05_14__16_35_00.wav,35,0.04004535147,0.00012470071223201
1,antena1_2017_05_14__16_35_00.wav,36,0.039455782312999996,8.115357443902156e-05
1,antena1_2017_05_14__16_35_00.wav,37,0.039750566888,7.886361521812871e-05
1,antena1_2017_05_14__16_35_00.wav,38,0.044603174606,0.0001214114604377149
1,antena1_2017_05_14__16_35_00.wav,39,0.044489795923,0.0001279271186701663
1,antena1_2017_05_14__16_36_00.wav,0,0.0471655328764,0.00016895524944538146
1,antena1_2017_05_14__16_36_00.wav,1,0.0408616779918,0.00019931110073028997
1,antena1_2017_05_14__16_36_00.wav,2,0.0349659863978,0.00014902964454645835
1,antena1_2017_05_14__16_36_00.wav,3,0.046451247162999997,0.00017943263044595142
1,antena1_2017_05_14__16_36_00.wav,4,0.048174603168,0.00028775096778291335
1,antena1_2017_05_14__16_36_00.wav,5,0.048752834466,0.0002606522960877641
1,antena1_2017_05_14__16_36_00.wav,6,0.052188208619,0.00013092226971056004
1,antena1_2017_05_14__16_36_00.wav,7,0.048129251696,0.000123311233236296
1,antena1_2017_05_14__16_36_00.wav,8,0.040782312919,0.00019371565941427623
1,antena1_2017_05_14__16_36_00.wav,9,0.046099773237,0.00013904450899404305
1,antena1_2017_05_14__16_36_00.wav,10,0.045419501129,0.00022582299997525484
1,antena1_2017_05_14__16_36_00.wav,11,0.06012471655,0.0002699350961879089
1,antena1_2017_05_14__16_36_00.wav,12,0.053798185941,0.00029312346411718
1,antena1_2017_05_14__16_36_00.wav,13,0.045884353733,0.00015520341916561292
1,antena1_2017_05_14__16_36_00.wav,14,0.053253968253,0.00020322036597208656
1,antena1_2017_05_14__16_36_00.wav,15,0.050861678006,0.00015636073398616872
1,antena1_2017_05_14__16_36_00.wav,16,0.041870748298,0.00016626108069766138
1,antena1_2017_05_14__16_36_00.wav,17,0.045113378687,0.00031324747287742673
1,antena1_2017_05_14__16_36_00.wav,18,0.051111111106,0.0003106345878810645
1,antena1_2017_05_14__16_36_00.wav,19,0.044433106571,0.00010859503877551494
1,antena1_2017_05_14__16_36_00.wav,20,0.036179138316,0.00013675597823228474
1,antena1_2017_05_14__16_36_00.wav,21,0.0330612244963,0.00026365744517157824
1,antena1_2017_05_14__16_36_00.wav,22,0.065192743763,0.0002670536899790606
1,antena1_2017_05_14__16_36_00.wav,23,0.06126984127,0.00022491667667173741
1,antena1_2017_05_14__16_36_00.wav,24,0.057879818596,9.796534856552527e-05
1,antena1_2017_05_14__16_36_00.wav,25,0.067346938755,0.00032536740074437954
1,antena1_2017_05_14__16_36_00.wav,26,0.06349206348,0.00053475660753315
1,antena1_2017_05_14__16_36_00.wav,27,0.041870748304,7.217487279342383e-05
1,antena1_2017_05_14__16_36_00.wav,28,0.034750566885,0.0002760357668486156
1,antena1_2017_05_14__16_36_00.wav,29,0.048174603174,0.0002596783233309662
1,antena1_2017_05_14__16_36_00.wav,30,0.052290249425,0.00043003032313724507
1,antena1_2017_05_14__16_36_00.wav,31,0.04908163265,0.00018397307558083758
1,antena1_2017_05_14__16_36_00.wav,32,0.037426303841,0.00034561021968023873
1,antena1_2017_05_14__16_36_00.wav,33,0.041326530611,0.00015478583532432032
1,antena1_2017_05_14__16_36_00.wav,34,0.037029478451,0.00010440167124706758
1,antena1_2017_05_14__16_36_00.wav,35,0.0286734693827,0.00017485790596438204
1,antena1_2017_05_14__16_36_00.wav,36,0.0248639455816,0.00020786364900827212
1,antena1_2017_05_14__16_36_00.wav,37,0.0521428571555,0.0013850771404470003
1,antena1_2017_05_14__16_36_00.wav,38,0.039421768705,0.0001225965624718249
1,antena1_2017_05_14__16_36_00.wav,39,0.032743764177,0.0001254642050383195
1,antena1_2017_05_14__16_37_00.wav,0,0.0453287981844,0.00015550271362301606
1,antena1_2017_05_14__16_37_00.wav,1,0.043888888884,0.00014078638956033026
1,antena1_2017_05_14__16_37_00.wav,2,0.045079365083,0.00023359556456532522
1,antena1_2017_05_14__16_37_00.wav,3,0.06024943311,0.001030300329687629
1,antena1_2017_05_14__16_37_00.wav,4,0.041111111114,0.00017377564186849632
1,antena1_2017_05_14__16_37_00.wav,5,0.032925170067,0.000248782319777015
1,antena1_2017_05_14__16_37_00.wav,6,0.055646258502,0.00031112800174117625
1,antena1_2017_05_14__16_37_00.wav,7,0.045204081631,0.00017120560563510805
1,antena1_2017_05_14__16_37_00.wav,8,0.050850340138,0.00011268985333871882
1,antena1_2017_05_14__16_37_00.wav,9,0.048219954647999996,0.00015522938837376997
1,antena1_2017_05_14__16_37_00.wav,10,0.0326190476193,0.0003187415052356728
1,antena1_2017_05_14__16_37_00.wav,11,0.048922902496,0.00014691718488617442
1,antena1_2017_05_14__16_37_00.wav,12,0.036167800454,0.00012835249316615956
1,antena1_2017_05_14__16_37_00.wav,13,0.0420294784638,0.00039782793563672
1,antena1_2017_05_14__16_37_00.wav,14,0.055430839004,0.0002351478701909342
1,antena1_2017_05_14__16_37_00.wav,15,0.045963718825,0.00012622094580593134
1,antena1_2017_05_14__16_37_00.wav,16,0.058979591838,0.00012423586434141468
1,antena1_2017_05_14__16_37_00.wav,17,0.057324263038,0.00028943441766444283
1,antena1_2017_05_14__16_37_00.wav,18,0.045396825401,0.0004406163846789134
1,antena1_2017_05_14__16_37_00.wav,19,0.059591836738000004,0.00017093721420708243
1,antena1_2017_05_14__16_37_00.wav,20,0.062222222225,0.000206254211193345
1,antena1_2017_05_14__16_37_00.wav,21,0.073752834465,0.0003066014496956481
1,antena1_2017_05_14__16_37_00.wav,22,0.071247165515,0.0005002623129432103
1,antena1_2017_05_14__16_37_00.wav,23,0.050498866209,0.0003049665626496647
1,antena1_2017_05_14__16_37_00.wav,24,0.06629251701700001,0.00034599871878225293
1,antena1_2017_05_14__16_37_00.wav,25,0.05097505669,0.0003743431298939934
1,antena1_2017_05_14__16_37_00.wav,26,0.053310657593,0.0001510879589790145
1,antena1_2017_05_14__16_37_00.wav,27,0.048321995462,0.0003351520563558049
1,antena1_2017_05_14__16_37_00.wav,28,0.045952380951,0.0001836656006049604
1,antena1_2017_05_14__16_37_00.wav,29,0.043219954647,0.00018129786421411354
1,antena1_2017_05_14__16_37_00.wav,30,0.050816326522,0.0001446579992539811
1,antena1_2017_05_14__16_37_00.wav,31,0.056609977319,0.00013185196524021032
1,antena1_2017_05_14__16_37_00.wav,32,0.036349206343,0.00017954598553106938
1,antena1_2017_05_14__16_37_00.wav,33,0.037573696138,0.00014509012553080998
1,antena1_2017_05_14__16_37_00.wav,34,0.037789115649999996,0.00015212867267606417
1,antena1_2017_05_14__16_37_00.wav,35,0.040158730163,0.00011367161691994187
1,antena1_2017_05_14__16_37_00.wav,36,0.051927437639,0.00022260750087729897
1,antena1_2017_05_14__16_37_00.wav,37,0.04702947846,0.00014066134792303827
1,antena1_2017_05_14__16_37_00.wav,38,0.055736961455,0.0002675268477265609
1,antena1_2017_05_14__16_37_00.wav,39,0.05778911564,0.00024547216307799696
1,antena1_2017_05_14__16_47_00.wav,0,0.0418027210858,0.0003763878106872413
1,antena1_2017_05_14__16_47_00.wav,1,0.065192743753,0.00038116210695996166
1,antena1_2017_05_14__16_47_00.wav,2,0.0417233560084,0.0002028190128271671
1,antena1_2017_05_14__16_47_00.wav,3,0.0549433106306,0.0012110040168033277
1,antena1_2017_05_14__16_47_00.wav,4,0.050816326524,0.0005462708069109091
1,antena1_2017_05_14__16_47_00.wav,5,0.0448639455728,0.0002867838768835483
1,antena1_2017_05_14__16_47_00.wav,6,0.054920634917,0.00042392861293946514
1,antena1_2017_05_14__16_47_00.wav,7,0.0591723355827,0.0005816749295329723
1,antena1_2017_05_14__16_47_00.wav,8,0.0436848072528,0.0006747680783434422
1,antena1_2017_05_14__16_47_00.wav,9,0.0491950113388,0.0004090891950245945
1,antena1_2017_05_14__16_47_00.wav,10,0.060850340135,0.0005878649363672957
1,antena1_2017_05_14__16_47_00.wav,11,0.054251700679,0.0002940323843294492
1,antena1_2017_05_14__16_47_00.wav,12,0.053798185944,0.00022529206097992384
1,antena1_2017_05_14__16_47_00.wav,13,0.0587301587289,0.0008250656665618687
1,antena1_2017_05_14__16_47_00.wav,14,0.055260770972,0.0004291042628627144
1,antena1_2017_05_14__16_47_00.wav,15,0.051632653065,0.00045608101012078767
1,antena1_2017_05_14__16_47_00.wav,16,0.0631972789088,0.0010384182842509797
1,antena1_2017_05_14__16_47_00.wav,17,0.066360544226,0.0008065095459393167
1,antena1_2017_05_14__16_47_00.wav,18,0.0476984126953,0.0006761911878900859
1,antena1_2017_05_14__16_47_00.wav,19,0.061156462582,0.00030975527219851876
1,antena1_2017_05_14__16_47_00.wav,20,0.065895691617,0.0005838195933498079
1,antena1_2017_05_14__16_47_00.wav,21,0.054988662134,0.00037295585811873607
1,antena1_2017_05_14__16_47_00.wav,22,0.0559977324298,0.00023969247024822142
1,antena1_2017_05_14__16_47_00.wav,23,0.042868480731599996,0.0005598348813967512
1,antena1_2017_05_14__16_47_00.wav,24,0.0499433106572,0.0008491488017606754
1,antena1_2017_05_14__16_47_00.wav,25,0.064138321981,0.001667615186773796
1,antena1_2017_05_14__16_47_00.wav,26,0.0453401360537,0.00040578072635264476
1,antena1_2017_05_14__16_47_00.wav,27,0.047358276645,0.00030373134001629177
1,antena1_2017_05_14__16_47_00.wav,28,0.0478344671152,0.0005228807889044371
1,antena1_2017_05_14__16_47_00.wav,29,0.051054421764999997,0.0003733961652557737
1,antena1_2017_05_14__16_47_00.wav,30,0.0545578231383,0.00044987074946613396
1,antena1_2017_05_14__16_47_00.wav,31,0.057732426296,0.0005324889821670559
1,antena1_2017_05_14__16_47_00.wav,32,0.053548752837,0.00026654352598605533
1,antena1_2017_05_14__16_47_00.wav,33,0.048106575966,0.00029267887228607995
1,antena1_2017_05_14__16_47_00.wav,34,0.0571768707495,0.0016503716780138305
1,antena1_2017_05_14__16_47_00.wav,35,0.0456575963676,0.00043838135053425055
1,antena1_2017_05_14__16_47_00.wav,36,0.0391950113378,0.0002497259085382941
1,antena1_2017_05_14__16_47_00.wav,37,0.065090702949,0.0008322615870017856
1,antena1_2017_05_14__16_47_00.wav,38,0.05948979592,0.0003344943876559134
1,antena1_2017_05_14__16_47_00.wav,39,0.0573469387828,0.0008664651586926843
1,antena1_2017_05_14__16_48_00.wav,0,0.0495238095169,0.0004025705500682954
1,antena1_2017_05_14__16_48_00.wav,1,0.068707482993,0.0007694657308305271
1,antena1_2017_05_14__16_48_00.wav,2,0.049229024945,0.00017153086916919932
1,antena1_2017_05_14__16_48_00.wav,3,0.052675736964,0.00022009940056265246
1,antena1_2017_05_14__16_48_00.wav,4,0.0415192743747,0.00032845201737587685
1,antena1_2017_05_14__16_48_00.wav,5,0.047721088434,0.0005310454883439293
1,antena1_2017_05_14__16_48_00.wav,6,0.0537414965918,0.0005959918489897316
1,antena1_2017_05_14__16_48_00.wav,7,0.0519727891136,0.000563055703906314
1,antena1_2017_05_14__16_48_00.wav,8,0.055362811786,0.0004307256466766036
1,antena1_2017_05_14__16_48_00.wav,9,0.062176870746,0.0006865909214746784
1,antena1_2017_05_14__16_48_00.wav,10,0.0553401360539,0.0003609891469063898
1,antena1_2017_05_14__16_48_00.wav,11,0.054999999997,0.00036324326850528584
1,antena1_2017_05_14__16_48_00.wav,12,0.052210884352,0.00026754385758098986
1,antena1_2017_05_14__16_48_00.wav,13,0.051643990925,0.00043005875886702264
1,antena1_2017_05_14__16_48_00.wav,14,0.0525850339979,0.0006289409787864356
1,antena1_2017_05_14__16_48_00.wav,15,0.054353741497699996,0.0010933222474311345
1,antena1_2017_05_14__16_48_00.wav,16,0.0445124716533,0.00025895443357903014
1,antena1_2017_05_14__16_48_00.wav,17,0.046734693874,0.0004119635897877886
1,antena1_2017_05_14__16_48_00.wav,18,0.0540136054356,0.0007454318057364066
1,antena1_2017_05_14__16_48_00.wav,19,0.0591496598517,0.000845141241863785
1,antena1_2017_05_14__16_48_00.wav,20,0.0512585033918,0.0005248700246825961
1,antena1_2017_05_14__16_48_00.wav,21,0.05993197278,0.000420674679036524
1,antena1_2017_05_14__16_48_00.wav,22,0.055521541952,0.00031740669117701433
1,antena1_2017_05_14__16_48_00.wav,23,0.059444444439,0.0003630552521913539
1,antena1_2017_05_14__16_48_00.wav,24,0.053446712024000004,0.0003061767251025339
1,antena1_2017_05_14__16_48_00.wav,25,0.042596371879,0.0004168373489158717
1,antena1_2017_05_14__16_48_00.wav,26,0.0608616780008,0.0007295740082552694
1,antena1_2017_05_14__16_48_00.wav,27,0.0450680272118,0.00027785360762588765
1,antena1_2017_05_14__16_48_00.wav,28,0.055725623573000004,0.00035422885933088764
1,antena1_2017_05_14__16_48_00.wav,29,0.067913832217,0.001064695943238898
1,antena1_2017_05_14__16_48_00.wav,30,0.044739229026,0.0003510098543571556
1,antena1_2017_05_14__16_48_00.wav,31,0.0654535147258,0.0006986181387833321
1,antena1_2017_05_14__16_48_00.wav,32,0.050532879818,0.0003080266364561506
1,antena1_2017_05_14__16_48_00.wav,33,0.056882086159,0.00022172597793070886
1,antena1_2017_05_14__16_48_00.wav,34,0.0443764172349,0.000780139567755024
1,antena1_2017_05_14__16_48_00.wav,35,0.051961451253,0.0002639258371003208
1,antena1_2017_05_14__16_48_00.wav,36,0.047290249428,0.0006072441495226893
1,antena1_2017_05_14__16_48_00.wav,37,0.0548412698424,0.00046735772189678834
1,antena1_2017_05_14__16_48_00.wav,38,0.0428004535153,0.0002414708372673627
1,antena1_2017_05_14__16_48_00.wav,39,0.053764172333,0.0003784789758531305
1,antena1_2017_05_14__16_49_00.wav,0,0.0562018140502,0.0007058998868724422
1,antena1_2017_05_14__16_49_00.wav,1,0.044829931974,0.00039840354158882774
1,antena1_2017_05_14__16_49_00.wav,2,0.066111111129,0.0006658149585551028
1,antena1_2017_05_14__16_49_00.wav,3,0.07239229025,0.0009375477675477296
1,antena1_2017_05_14__16_49_00.wav,4,0.060260770972,0.0003088088270647778
1,antena1_2017_05_14__16_49_00.wav,5,0.056167800451,0.0002873594824399759
1,antena1_2017_05_14__16_49_00.wav,6,0.0445578231262,0.00045878387841040967
1,antena1_2017_05_14__16_49_00.wav,7,0.0535600907082,0.0010118128960145275
1,antena1_2017_05_14__16_49_00.wav,8,0.045170068029600004,0.0007890132237907969
1,antena1_2017_05_14__16_49_00.wav,9,0.05775510204,0.0003239603940829483
1,antena1_2017_05_14__16_49_00.wav,10,0.0523582766399,0.00045875479341665455
1,antena1_2017_05_14__16_49_00.wav,11,0.0574036281188,0.0008322501612127787
1,antena1_2017_05_14__16_49_00.wav,12,0.0461337868465,0.000642468696262053
1,antena1_2017_05_14__16_49_00.wav,13,0.0463832199555,0.0006398562006701727
1,antena1_2017_05_14__16_49_00.wav,14,0.0521655328832,0.0005365873039980696
1,antena1_2017_05_14__16_49_00.wav,15,0.064342403626,0.00041097143810746176
1,antena1_2017_05_14__16_49_00.wav,16,0.076859410397,0.0009499329688602708
1,antena1_2017_05_14__16_49_00.wav,17,0.0911564625897,0.00429911384581698
1,antena1_2017_05_14__16_49_00.wav,18,0.121507936537,0.009917227903060169
1,antena1_2017_05_14__16_49_00.wav,19,0.0805102040766,0.004762598008828285
1,antena1_2017_05_14__16_49_00.wav,20,0.056904761903,0.0005849730120284278
1,antena1_2017_05_14__16_49_00.wav,21,0.0824149659654,0.003020644970769826
1,antena1_2017_05_14__16_49_00.wav,22,0.083367346912,0.0037744970104501147
1,antena1_2017_05_14__16_49_00.wav,23,0.0786167800412,0.004599478671263585
1,antena1_2017_05_14__16_49_00.wav,24,0.042641723355,0.00015331909804034997
1,antena1_2017_05_14__16_49_00.wav,25,0.047743764164,0.0003194956490775857
1,antena1_2017_05_14__16_49_00.wav,26,0.058888888892,0.00029329083556318595
1,antena1_2017_05_14__16_49_00.wav,27,0.0497278911527,0.0006748346893847142
1,antena1_2017_05_14__16_49_00.wav,28,0.05931972789,0.0010475402052591849
1,antena1_2017_05_14__16_49_00.wav,29,0.0492176870813,0.0003640379253044035
1,antena1_2017_05_14__16_49_00.wav,30,0.061802721080999996,0.0014303673225930633
1,antena1_2017_05_14__16_49_00.wav,31,0.056077097501,0.0003331430834513612
1,antena1_2017_05_14__16_49_00.wav,32,0.0497845804982,0.00037263371089534886
1,antena1_2017_05_14__16_49_00.wav,33,0.0503174603098,0.0003316202524214379
1,antena1_2017_05_14__16_49_00.wav,34,0.058854875272,0.000634324771398269
1,antena1_2017_05_14__16_49_00.wav,35,0.056133786847,0.00020641560947416292
1,antena1_2017_05_14__16_49_00.wav,36,0.060056689351,0.00037352601163813794
1,antena1_2017_05_14__16_49_00.wav,37,0.047981859409,0.00018788363899605536
1,antena1_2017_05_14__16_49_00.wav,38,0.0576077097337,0.0008495206780664063
1,antena1_2017_05_14__16_49_00.wav,39,0.0498752834464,0.00035742618055324053
1,antena1_2017_05_14__16_51_00.wav,0,0.0499999999995,0.00039321179052347277
1,antena1_2017_05_14__16_51_00.wav,1,0.052358276643,0.0006461481345915003
1,antena1_2017_05_14__16_51_00.wav,2,0.06581632652200001,0.00087690981609876
1,antena1_2017_05_14__16_51_00.wav,3,0.080725623577,0.0019240538617069528
1,antena1_2017_05_14__16_51_00.wav,4,0.073548752831,0.0005856212016418432
1,antena1_2017_05_14__16_51_00.wav,5,0.073401360529,0.001177586923968892
1,antena1_2017_05_14__16_51_00.wav,6,0.057097505649,0.001009252337113333
1,antena1_2017_05_14__16_51_00.wav,7,0.067811791378,0.001680585218574745
1,antena1_2017_05_14__16_51_00.wav,8,0.055453514732999996,0.00040421218920261574
1,antena1_2017_05_14__16_51_00.wav,9,0.060850340127,0.0007869184222913849
1,antena1_2017_05_14__16_51_00.wav,10,0.057392290248,0.00030201542895729805
1,antena1_2017_05_14__16_51_00.wav,11,0.076451247152,0.0006303296783137614
1,antena1_2017_05_14__16_51_00.wav,12,0.060725623587,0.0003826896133383573
1,antena1_2017_05_14__16_51_00.wav,13,0.055918367349,0.0007285871812370866
1,antena1_2017_05_14__16_51_00.wav,14,0.075283446696,0.0004898040201622438
1,antena1_2017_05_14__16_51_00.wav,15,0.05532879819,0.0002627038580658733
1,antena1_2017_05_14__16_51_00.wav,16,0.049047619042,0.0004239623721358166
1,antena1_2017_05_14__16_51_00.wav,17,0.039920634916,0.00024801298382351515
1,antena1_2017_05_14__16_51_00.wav,18,0.042777777775999996,0.0002587787524886481
1,antena1_2017_05_14__16_51_00.wav,19,0.044773242634,0.00014577765878542596
1,antena1_2017_05_14__16_51_00.wav,20,0.057154195001,0.00042594836244124384
1,antena1_2017_05_14__16_51_00.wav,21,0.049081632647,0.00048002131375303095
1,antena1_2017_05_14__16_51_00.wav,22,0.049999999997,0.0003382091442098304
1,antena1_2017_05_14__16_51_00.wav,23,0.04498866213,0.00033544031387179005
1,antena1_2017_05_14__16_51_00.wav,24,0.055124716556,0.00026957996833398167
1,antena1_2017_05_14__16_51_00.wav,25,0.046269841265,0.0001308505951049273
1,antena1_2017_05_14__16_51_00.wav,26,0.044943310654,0.00041214381565018527
1,antena1_2017_05_14__16_51_00.wav,27,0.052256235832,0.000394006316489258
1,antena1_2017_05_14__16_51_00.wav,28,0.046836734693,0.00043017094598785284
1,antena1_2017_05_14__16_51_00.wav,29,0.045498866209,0.0001284863640711548
1,antena1_2017_05_14__16_51_00.wav,30,0.036768707478,0.00013943495519819863
1,antena1_2017_05_14__16_51_00.wav,31,0.0262358276654,5.053647326045563e-05
1,antena1_2017_05_14__16_51_00.wav,32,0.0365646258475,0.0004221381706989389
1,antena1_2017_05_14__16_51_00.wav,33,0.030668934239,0.00021469665014821918
1,antena1_2017_05_14__16_51_00.wav,34,0.058310657585,0.00044052120749774087
1,antena1_2017_05_14__16_51_00.wav,35,0.056292517012,0.0006352929034850288
1,antena1_2017_05_14__16_51_00.wav,36,0.061666666646,0.00032063829071836555
1,antena1_2017_05_14__16_51_00.wav,37,0.073616780024,0.0005056258492578611
1,antena1_2017_05_14__16_51_00.wav,38,0.076916099748,0.00041100636505510924
1,antena1_2017_05_14__16_51_00.wav,39,0.047913832197,0.0002180790011719666
1,antena1_2017_05_14__16_52_00.wav,0,0.046405895691,0.0004655554628299759
1,antena1_2017_05_14__16_52_00.wav,1,0.050918367342,0.00035936347765178577
1,antena1_2017_05_14__16_52_00.wav,2,0.056088435371,0.0002255018910289532
1,antena1_2017_05_14__16_52_00.wav,3,0.05300453515,0.00028930600028066674
1,antena1_2017_05_14__16_52_00.wav,4,0.07465986393,0.00031582049482057635
1,antena1_2017_05_14__16_52_00.wav,5,0.059229024942,0.0001937329287512063
1,antena1_2017_05_14__16_52_00.wav,6,0.05684807256,0.000352531645991388
1,antena1_2017_05_14__16_52_00.wav,7,0.053446712015,0.00017962908698172485
1,antena1_2017_05_14__16_52_00.wav,8,0.059750566894,0.00031185046332578927
1,antena1_2017_05_14__16_52_00.wav,9,0.067879818589,0.0005261518618869282
1,antena1_2017_05_14__16_52_00.wav,10,0.056519274374,0.0003441788006765227
1,antena1_2017_05_14__16_52_00.wav,11,0.0547505668964,0.0002221217475636087
1,antena1_2017_05_14__16_52_00.wav,12,0.056179138315,0.0002856443506895912
1,antena1_2017_05_14__16_52_00.wav,13,0.051213151926,0.00016251633018949727
1,antena1_2017_05_14__16_52_00.wav,14,0.061258503406,0.00017971829087711573
1,antena1_2017_05_14__16_52_00.wav,15,0.058378684811,0.0002413441079303897
1,antena1_2017_05_14__16_52_00.wav,16,0.050521541941,0.0003328028874587767
1,antena1_2017_05_14__16_52_00.wav,17,0.055555555549,0.0002712736755842785
1,antena1_2017_05_14__16_52_00.wav,18,0.05893424037,0.00022554149438756631
1,antena1_2017_05_14__16_52_00.wav,19,0.047811791379,0.0001320025862142404
1,antena1_2017_05_14__16_52_00.wav,20,0.059478458046,0.0004130501386200717
1,antena1_2017_05_14__16_52_00.wav,21,0.06002267573,0.0006307079192485933
1,antena1_2017_05_14__16_52_00.wav,22,0.053287981859,0.00036930719261916425
1,antena1_2017_05_14__16_52_00.wav,23,0.064160997721,0.00047905526159362045
1,antena1_2017_05_14__16_52_00.wav,24,0.062006802718,0.000383841992977075
1,antena1_2017_05_14__16_52_00.wav,25,0.053650793647,0.00016220015580651286
1,antena1_2017_05_14__16_52_00.wav,26,0.036473922897,0.00023593109947399454
1,antena1_2017_05_14__16_52_00.wav,27,0.033083900232,0.00023313487169138874
1,antena1_2017_05_14__16_52_00.wav,28,0.04418367347,0.0003184973951701189
1,antena1_2017_05_14__16_52_00.wav,29,0.0270861677978,9.888777261628828e-05
1,antena1_2017_05_14__16_52_00.wav,30,0.0469727891126,0.0002847582836417759
1,antena1_2017_05_14__16_52_00.wav,31,0.039489795911,0.00012789946138145597
1,antena1_2017_05_14__16_52_00.wav,32,0.040034013604,0.0001279680199515123
1,antena1_2017_05_14__16_52_00.wav,33,0.050668934245,0.00019824052303987085
1,antena1_2017_05_14__16_52_00.wav,34,0.044455782315,0.00018280446403220533
1,antena1_2017_05_14__16_52_00.wav,35,0.04217687075,0.00013387093620527134
1,antena1_2017_05_14__16_52_00.wav,36,0.0630612244844,0.000363068885436022
1,antena1_2017_05_14__16_52_00.wav,37,0.053117913833,0.00022786300566981176
1,antena1_2017_05_14__16_52_00.wav,38,0.05332199546,0.00024131709893982634
1,antena1_2017_05_14__16_52_00.wav,39,0.059024943309,0.00028804506805602036
1,antena1_2017_05_14__16_53_00.wav,0,0.0725396825424,0.0014223035156040126
1,antena1_2017_05_14__16_53_00.wav,1,0.040487528342,0.00017501372084648804
1,antena1_2017_05_14__16_53_00.wav,2,0.032596371887,0.0002693616973407168
1,antena1_2017_05_14__16_53_00.wav,3,0.028514739229,8.859048783576037e-05
1,antena1_2017_05_14__16_53_00.wav,4,0.03150793651,6.248942066532063e-05
1,antena1_2017_05_14__16_53_00.wav,5,0.022199546493,5.742245132378001e-05
1,antena1_2017_05_14__16_53_00.wav,6,0.0481405895691,0.0005117328849079312
1,antena1_2017_05_14__16_53_00.wav,7,0.044886621317,0.00020222418973648936
1,antena1_2017_05_14__16_53_00.wav,8,0.0357142857108,0.00044447488031411754
1,antena1_2017_05_14__16_53_00.wav,9,0.0433673469442,0.000291928883807767
1,antena1_2017_05_14__16_53_00.wav,10,0.0416213151984,0.0003567457894697687
1,antena1_2017_05_14__16_53_00.wav,11,0.045816326535,0.00011483802081901929
1,antena1_2017_05_14__16_53_00.wav,12,0.053718820868,0.0004407166261477157
1,antena1_2017_05_14__16_53_00.wav,13,0.061303854876,0.0002421169490217651
1,antena1_2017_05_14__16_53_00.wav,14,0.056315192752,0.0002757158278832076
1,antena1_2017_05_14__16_53_00.wav,15,0.064886621315,0.0001840914945821383
1,antena1_2017_05_14__16_53_00.wav,16,0.061326530611,0.00018916171049015987
1,antena1_2017_05_14__16_53_00.wav,17,0.059965986393,0.00011535220989037143
1,antena1_2017_05_14__16_53_00.wav,18,0.060294784578,0.00017005582165222733
1,antena1_2017_05_14__16_53_00.wav,19,0.051587301587,0.0002057145723869809
1,antena1_2017_05_14__16_53_00.wav,20,0.062573696147,0.00020948516233066037
1,antena1_2017_05_14__16_53_00.wav,21,0.063027210878,0.0004208584102930321
1,antena1_2017_05_14__16_53_00.wav,22,0.059149659868,0.00023021788816977236
1,antena1_2017_05_14__16_53_00.wav,23,0.060000000003,0.00016570079633670864
1,antena1_2017_05_14__16_53_00.wav,24,0.053843537413,0.00015497073558313806
1,antena1_2017_05_14__16_53_00.wav,25,0.061417233561,7.25592159525325e-05
1,antena1_2017_05_14__16_53_00.wav,26,0.055068027214,0.0003594195721897313
1,antena1_2017_05_14__16_53_00.wav,27,0.058265306108,0.000445965378349411
1,antena1_2017_05_14__16_53_00.wav,28,0.057029478455,0.0002086750544575672
1,antena1_2017_05_14__16_53_00.wav,29,0.060396825389,0.00031079494664004086
1,antena1_2017_05_14__16_53_00.wav,30,0.060884353741,0.0004776634456242086
1,antena1_2017_05_14__16_53_00.wav,31,0.05934240362,0.00017327184033013327
1,antena1_2017_05_14__16_53_00.wav,32,0.052709750569,0.00020083224344772166
1,antena1_2017_05_14__16_53_00.wav,33,0.054183673478,0.00023152257759112495
1,antena1_2017_05_14__16_53_00.wav,34,0.054965986401,0.00019922176702856913
