music,file,frame,lpc_mean,lpc_var
1,rock_2017_05_15__1_44_00.wav,35,0.72403423859,0.012228243413312332
1,rock_2017_05_15__1_44_00.wav,36,0.75164596628,0.010553383134643797
1,rock_2017_05_15__1_44_00.wav,37,0.69035719593,0.007956190250321175
1,rock_2017_05_15__1_44_00.wav,38,0.74716730085,0.00693434297163934
1,rock_2017_05_15__1_44_00.wav,39,0.72951193903,0.010056228197255018
1,rock_2017_05_15__1_45_00.wav,0,,
1,rock_2017_05_15__1_45_00.wav,1,0.64408140201,0.013717756563447776
1,rock_2017_05_15__1_45_00.wav,2,0.660794155,0.011273830714048144
1,rock_2017_05_15__1_45_00.wav,3,0.60078469738,0.008350861000751332
1,rock_2017_05_15__1_45_00.wav,4,0.51614766501,0.01506151370954736
1,rock_2017_05_15__1_45_00.wav,5,0.6387359564,0.020811011558365625
1,rock_2017_05_15__1_45_00.wav,6,0.63098807121,0.013596190246078553
1,rock_2017_05_15__1_45_00.wav,7,0.53382660603,0.025321190033081267
1,rock_2017_05_15__1_45_00.wav,8,0.58718172597,0.015789014408543797
1,rock_2017_05_15__1_45_00.wav,9,0.51597628429,0.014392703169665707
1,rock_2017_05_15__1_45_00.wav,10,0.58816910662,0.01594321892707838
1,rock_2017_05_15__1_45_00.wav,11,0.61586959758,0.008002708655882766
1,rock_2017_05_15__1_45_00.wav,12,0.55744986752,0.009165769144568127
1,rock_2017_05_15__1_45_00.wav,13,0.6274575959,0.009293817585329036
1,rock_2017_05_15__1_45_00.wav,14,0.59624475072,0.019425118950428942
1,rock_2017_05_15__1_45_00.wav,15,0.56619141441,0.014240408124924787
1,rock_2017_05_15__1_45_00.wav,16,0.55285950705,0.011350242451065121
1,rock_2017_05_15__1_45_00.wav,17,0.56378991688,0.012560360518027567
1,rock_2017_05_15__1_45_00.wav,18,0.61732777359,0.010751166040952276
1,rock_2017_05_15__1_45_00.wav,19,0.62428830258,0.02139230951684643
1,rock_2017_05_15__1_45_00.wav,20,0.57005755051,0.012702043915401334
1,rock_2017_05_15__1_45_00.wav,21,0.58736057273,0.01534910126892256
1,rock_2017_05_15__1_45_00.wav,22,0.65641052482,0.010174639649638998
1,rock_2017_05_15__1_45_00.wav,23,0.60644260803,0.014393212441251357
1,rock_2017_05_15__1_45_00.wav,24,0.64912999145,0.007713317793393897
1,rock_2017_05_15__1_45_00.wav,25,0.62449771634,0.01022516259757303
1,rock_2017_05_15__1_45_00.wav,26,0.6872631125299999,0.015387222940010069
1,rock_2017_05_15__1_45_00.wav,27,0.66815820866,0.014329722227041975
1,rock_2017_05_15__1_45_00.wav,28,0.65492897373,0.016419356210769464
1,rock_2017_05_15__1_45_00.wav,29,0.61446311485,0.005729326206412316
1,rock_2017_05_15__1_45_00.wav,30,0.55389015345,0.023001519937211078
1,rock_2017_05_15__1_45_00.wav,31,0.63360388961,0.0138084994583025
1,rock_2017_05_15__1_45_00.wav,32,0.56821480479,0.020188823783442653
1,rock_2017_05_15__1_45_00.wav,33,0.60056962243,0.008640247570335864
1,rock_2017_05_15__1_45_00.wav,34,0.52641165127,0.01628027073156686
1,rock_2017_05_15__1_45_00.wav,35,0.53031179894,0.02435701341231033
1,rock_2017_05_15__1_45_00.wav,36,0.54538463056,0.022746695096727117
1,rock_2017_05_15__1_45_00.wav,37,0.48575097967,0.0122360391043315
1,rock_2017_05_15__1_45_00.wav,38,0.47694653203,0.007823003967148594
1,rock_2017_05_15__1_45_00.wav,39,0.37853442279,0.01700954352999214
1,rock_2017_05_15__1_46_00.wav,0,,
1,rock_2017_05_15__1_46_00.wav,1,0.67602188234,0.001779555350239466
1,rock_2017_05_15__1_46_00.wav,2,0.67609077634,0.012085378754695241
1,rock_2017_05_15__1_46_00.wav,3,0.69211817109,0.015833754990965756
1,rock_2017_05_15__1_46_00.wav,4,0.69443978759,0.005967502615407799
1,rock_2017_05_15__1_46_00.wav,5,0.72228887323,0.005625486847618797
1,rock_2017_05_15__1_46_00.wav,6,0.67936198114,0.006979170206099086
1,rock_2017_05_15__1_46_00.wav,7,0.66438814927,0.010151517192124147
1,rock_2017_05_15__1_46_00.wav,8,0.68075329465,0.008831228574527271
1,rock_2017_05_15__1_46_00.wav,9,0.63025570342,0.004128090219851367
1,rock_2017_05_15__1_46_00.wav,10,0.61969107017,0.004092920405725544
1,rock_2017_05_15__1_46_00.wav,11,0.56456646684,0.0063822165546061835
1,rock_2017_05_15__1_46_00.wav,12,0.59878021171,0.006147550044261731
1,rock_2017_05_15__1_46_00.wav,13,0.61625661408,0.0019105556698711733
1,rock_2017_05_15__1_46_00.wav,14,0.60587869379,0.004218196764975662
1,rock_2017_05_15__1_46_00.wav,15,0.60630133436,0.0026576102358652686
1,rock_2017_05_15__1_46_00.wav,16,0.62673910278,0.0019185548123284604
1,rock_2017_05_15__1_46_00.wav,17,0.59775825039,0.0019018042413111685
1,rock_2017_05_15__1_46_00.wav,18,0.62006298108,0.0035267946573563
1,rock_2017_05_15__1_46_00.wav,19,0.59801881808,0.010289874931077364
1,rock_2017_05_15__1_46_00.wav,20,0.58320163965,0.0014432127725987156
1,rock_2017_05_15__1_46_00.wav,21,0.6059651512099999,0.0016423186692594832
1,rock_2017_05_15__1_46_00.wav,22,0.62997587499,0.0020811199344481766
1,rock_2017_05_15__1_46_00.wav,23,0.57427837951,0.0017652605306780111
1,rock_2017_05_15__1_46_00.wav,24,0.60974564551,0.007724621140948151
1,rock_2017_05_15__1_46_00.wav,25,0.66487340799,0.0010057661313879263
1,rock_2017_05_15__1_46_00.wav,26,0.61064605763,0.004049536415460374
1,rock_2017_05_15__1_46_00.wav,27,0.67218193563,0.003200378492963995
1,rock_2017_05_15__1_46_00.wav,28,0.66225016511,0.007346377847668206
1,rock_2017_05_15__1_46_00.wav,29,0.71249958657,0.014345862118742548
1,rock_2017_05_15__1_46_00.wav,30,0.75310846643,0.007136588819358064
1,rock_2017_05_15__1_46_00.wav,31,0.74875176102,0.009153263943390945
1,rock_2017_05_15__1_46_00.wav,32,0.66265810331,0.018257764705143446
1,rock_2017_05_15__1_46_00.wav,33,0.70073131379,0.005147269728822621
1,rock_2017_05_15__1_46_00.wav,34,0.6805049457,0.008131535970618576
1,rock_2017_05_15__1_46_00.wav,35,0.63655827195,0.0008825524004581595
1,rock_2017_05_15__1_46_00.wav,36,0.60656684328,0.001708735311317062
1,rock_2017_05_15__1_46_00.wav,37,0.60781290881,0.006004693669410489
1,rock_2017_05_15__1_46_00.wav,38,0.64310087048,0.003289617799840649
1,rock_2017_05_15__1_46_00.wav,39,0.59116712013,0.003167912330173228
1,rock_2017_05_15__1_48_00.wav,0,,
1,rock_2017_05_15__1_48_00.wav,1,0.50412753814,0.04068202703077396
1,rock_2017_05_15__1_48_00.wav,2,0.46608059592,0.02266127313014036
1,rock_2017_05_15__1_48_00.wav,3,0.44138203808300003,0.028454536661238736
1,rock_2017_05_15__1_48_00.wav,4,0.379665264894,0.03466674250569583
1,rock_2017_05_15__1_48_00.wav,5,0.46012710307,0.022390954298777466
1,rock_2017_05_15__1_48_00.wav,6,0.364430113383,0.020132265135517607
1,rock_2017_05_15__1_48_00.wav,7,0.36100015435,0.019250863663638058
1,rock_2017_05_15__1_48_00.wav,8,0.345150426875,0.04422362549779724
1,rock_2017_05_15__1_48_00.wav,9,0.442064146224,0.016353587539846087
1,rock_2017_05_15__1_48_00.wav,10,0.512441632204,0.03164740657599053
1,rock_2017_05_15__1_48_00.wav,11,0.534046516726,0.02821301103044838
1,rock_2017_05_15__1_48_00.wav,12,0.60323840353,0.0044645352468606694
1,rock_2017_05_15__1_48_00.wav,13,0.56320986291,0.011331650461446394
1,rock_2017_05_15__1_48_00.wav,14,0.62457486381,0.008983758093025264
1,rock_2017_05_15__1_48_00.wav,15,0.5090252213099999,0.013516297345540123
1,rock_2017_05_15__1_48_00.wav,16,0.60291078082,0.005446375930937029
1,rock_2017_05_15__1_48_00.wav,17,0.62315907553,0.010607414495335216
1,rock_2017_05_15__1_48_00.wav,18,0.5394928737,0.016517975830393328
1,rock_2017_05_15__1_48_00.wav,19,0.54403891118,0.013132552945987837
1,rock_2017_05_15__1_48_00.wav,20,0.44606322496,0.03510157637428269
1,rock_2017_05_15__1_48_00.wav,21,0.50163925368,0.021915835415436773
1,rock_2017_05_15__1_48_00.wav,22,0.361384176711,0.027074198494165737
1,rock_2017_05_15__1_48_00.wav,23,0.382842336984,0.021232371846616655
1,rock_2017_05_15__1_48_00.wav,24,0.33795295226,0.027356590641340165
1,rock_2017_05_15__1_48_00.wav,25,0.42188327294,0.029055691929526527
1,rock_2017_05_15__1_48_00.wav,26,0.46526889258,0.037069589805894594
1,rock_2017_05_15__1_48_00.wav,27,0.45219460021,0.024776964987478972
1,rock_2017_05_15__1_48_00.wav,28,0.44180040507,0.027399257401623474
1,rock_2017_05_15__1_48_00.wav,29,0.358880684023,0.025352239873400458
1,rock_2017_05_15__1_48_00.wav,30,0.45969211945,0.03921453070015537
1,rock_2017_05_15__1_48_00.wav,31,0.50395938273,0.02018036417128806
1,rock_2017_05_15__1_48_00.wav,32,0.48220043711,0.015311797027992782
1,rock_2017_05_15__1_48_00.wav,33,0.52340762606,0.013860904156301855
1,rock_2017_05_15__1_48_00.wav,34,0.44613861874,0.01834347867009813
1,rock_2017_05_15__1_48_00.wav,35,0.4333477921,0.029460869429082145
1,rock_2017_05_15__1_48_00.wav,36,0.47148261167,0.038307385437725584
1,rock_2017_05_15__1_48_00.wav,37,0.49782971426,0.017591629705090112
1,rock_2017_05_15__1_48_00.wav,38,0.47762352878000003,0.023278909260151713
1,rock_2017_05_15__1_48_00.wav,39,0.41920982399,0.03304111862921007
1,rock_2017_05_15__1_50_00.wav,0,,
1,rock_2017_05_15__1_50_00.wav,1,0.457611800762,0.030695906007164722
1,rock_2017_05_15__1_50_00.wav,2,0.425350065541,0.03681161448213914
1,rock_2017_05_15__1_50_00.wav,3,0.48638982641,0.0355225384189385
1,rock_2017_05_15__1_50_00.wav,4,0.410547856693,0.0195105609292418
1,rock_2017_05_15__1_50_00.wav,5,0.41221037723,0.023705532245835687
1,rock_2017_05_15__1_50_00.wav,6,0.33977724366,0.02210632680524162
1,rock_2017_05_15__1_50_00.wav,7,0.47283743497,0.028471316436032835
1,rock_2017_05_15__1_50_00.wav,8,0.44381820979000003,0.02822034174974634
1,rock_2017_05_15__1_50_00.wav,9,0.477326163939,0.029285319523398145
1,rock_2017_05_15__1_50_00.wav,10,0.266499143669,0.02852419408195222
1,rock_2017_05_15__1_50_00.wav,11,0.335260165214,0.025343138767511646
1,rock_2017_05_15__1_50_00.wav,12,0.4630656955,0.030309158148986735
1,rock_2017_05_15__1_50_00.wav,13,0.422552007548,0.029667979051939495
1,rock_2017_05_15__1_50_00.wav,14,0.425643869379,0.03525315274275028
1,rock_2017_05_15__1_50_00.wav,15,0.4496585533,0.02336778684214354
1,rock_2017_05_15__1_50_00.wav,16,0.4036310707,0.03282811876031931
1,rock_2017_05_15__1_50_00.wav,17,0.446399589454,0.031706060560700175
1,rock_2017_05_15__1_50_00.wav,18,0.311067510399,0.027918810547159157
1,rock_2017_05_15__1_50_00.wav,19,0.375549257295,0.04465040000180751
1,rock_2017_05_15__1_50_00.wav,20,0.424378579562,0.036643919383804395
1,rock_2017_05_15__1_50_00.wav,21,0.324667054146,0.03451151351646367
1,rock_2017_05_15__1_50_00.wav,22,0.385941872492,0.03210093634551587
1,rock_2017_05_15__1_50_00.wav,23,0.383019089918,0.016210777279397702
1,rock_2017_05_15__1_50_00.wav,24,0.279230536447,0.029522605193287497
1,rock_2017_05_15__1_50_00.wav,25,0.239410555722,0.02000793080714816
1,rock_2017_05_15__1_50_00.wav,26,0.291618583726,0.03165720794231033
1,rock_2017_05_15__1_50_00.wav,27,0.47413695812,0.026954934187466202
1,rock_2017_05_15__1_50_00.wav,28,0.52853587959,0.04055177083691189
1,rock_2017_05_15__1_50_00.wav,29,0.454463546692,0.033307252486298254
1,rock_2017_05_15__1_50_00.wav,30,0.4464553127,0.035594495017631726
1,rock_2017_05_15__1_50_00.wav,31,0.305940198916,0.023345100710559646
1,rock_2017_05_15__1_50_00.wav,32,0.492740090371,0.03611758975779548
1,rock_2017_05_15__1_50_00.wav,33,0.418238075549,0.03421565066193605
1,rock_2017_05_15__1_50_00.wav,34,0.272020434295,0.02937145220354871
1,rock_2017_05_15__1_50_00.wav,35,0.385136726803,0.028455586871755627
1,rock_2017_05_15__1_50_00.wav,36,0.325502350299,0.025209487176165574
1,rock_2017_05_15__1_50_00.wav,37,0.57444315666,0.025022792577403512
1,rock_2017_05_15__1_50_00.wav,38,0.52886905499,0.0210667673651915
1,rock_2017_05_15__1_50_00.wav,39,0.394205585903,0.032229469686815226
1,rock_2017_05_15__1_51_00.wav,0,,
1,rock_2017_05_15__1_51_00.wav,1,0.43494687765,0.03236250670831738
1,rock_2017_05_15__1_51_00.wav,2,0.424306241857,0.04107944476847149
1,rock_2017_05_15__1_51_00.wav,3,0.498725492558,0.03505478376596229
1,rock_2017_05_15__1_51_00.wav,4,0.440117287011,0.04268737530809004
1,rock_2017_05_15__1_51_00.wav,5,0.484770529631,0.030747691588851017
1,rock_2017_05_15__1_51_00.wav,6,0.52709538775,0.02289028395642233
1,rock_2017_05_15__1_51_00.wav,7,0.467741035342,0.037248666709123995
1,rock_2017_05_15__1_51_00.wav,8,0.51128012018,0.02191193054843014
1,rock_2017_05_15__1_51_00.wav,9,0.45246536406,0.020344381180468184
1,rock_2017_05_15__1_51_00.wav,10,0.475927145885,0.04286347520217881
1,rock_2017_05_15__1_51_00.wav,11,0.475303694999,0.04353655341584696
1,rock_2017_05_15__1_51_00.wav,12,0.352215772073,0.0437003268658635
1,rock_2017_05_15__1_51_00.wav,13,0.459044359892,0.03664919393057055
1,rock_2017_05_15__1_51_00.wav,14,0.42845654972,0.052183786414638236
1,rock_2017_05_15__1_51_00.wav,15,0.296057930654,0.027811206929849817
1,rock_2017_05_15__1_51_00.wav,16,0.493742951006,0.02663307013429963
1,rock_2017_05_15__1_51_00.wav,17,0.47804486818999997,0.030137189504234455
1,rock_2017_05_15__1_51_00.wav,18,0.402646200573,0.03163331356408194
1,rock_2017_05_15__1_51_00.wav,19,0.465052745637,0.03320833157426432
1,rock_2017_05_15__1_51_00.wav,20,0.42487186365,0.028110800991281635
1,rock_2017_05_15__1_51_00.wav,21,0.419460547205,0.029581711413781586
1,rock_2017_05_15__1_51_00.wav,22,0.50117795924,0.04017496287053896
1,rock_2017_05_15__1_51_00.wav,23,0.438252955733,0.036503615334830736
1,rock_2017_05_15__1_51_00.wav,24,0.460699669744,0.03763787413587706
1,rock_2017_05_15__1_51_00.wav,25,0.42281488412,0.02702399305437869
1,rock_2017_05_15__1_51_00.wav,26,0.48617123303,0.032112531592713926
1,rock_2017_05_15__1_51_00.wav,27,0.46986126513,0.027350238928353386
1,rock_2017_05_15__1_51_00.wav,28,0.281953430949,0.026183432548368853
1,rock_2017_05_15__1_51_00.wav,29,0.342794809259,0.01553639643385362
1,rock_2017_05_15__1_51_00.wav,30,0.378634948174,0.032164122826073845
1,rock_2017_05_15__1_51_00.wav,31,0.281107380937,0.017843988111824444
1,rock_2017_05_15__1_51_00.wav,32,0.273889227752,0.022116139501015177
1,rock_2017_05_15__1_51_00.wav,33,0.227588655639,0.027795584217061364
1,rock_2017_05_15__1_51_00.wav,34,0.23957576504539999,0.02780812853972728
1,rock_2017_05_15__1_51_00.wav,35,0.281840407042,0.02025147810575514
1,rock_2017_05_15__1_51_00.wav,36,0.54849679764,0.025094959208552082
1,rock_2017_05_15__1_51_00.wav,37,0.47136548294,0.02467158030533841
1,rock_2017_05_15__1_51_00.wav,38,0.355484945889,0.02914597817983997
1,rock_2017_05_15__1_51_00.wav,39,0.374523693565,0.019300355123198523
1,rock_2017_05_15__1_52_00.wav,0,,
1,rock_2017_05_15__1_52_00.wav,1,0.33864822325,0.028448358724724253
1,rock_2017_05_15__1_52_00.wav,2,0.48343914997,0.028684498647791386
1,rock_2017_05_15__1_52_00.wav,3,0.468024376424,0.032721868831369155
1,rock_2017_05_15__1_52_00.wav,4,0.337816257826,0.03702554895263088
1,rock_2017_05_15__1_52_00.wav,5,0.4763802065,0.0348499574001831
1,rock_2017_05_15__1_52_00.wav,6,0.43855555615999997,0.016602302106910227
1,rock_2017_05_15__1_52_00.wav,7,0.45722368881000003,0.02051547200960974
1,rock_2017_05_15__1_52_00.wav,8,0.48294529432,0.03163229581067319
1,rock_2017_05_15__1_52_00.wav,9,0.327382155065,0.02392993357088647
1,rock_2017_05_15__1_52_00.wav,10,0.48337439373,0.039602717295955076
1,rock_2017_05_15__1_52_00.wav,11,0.49061452557,0.03394406947266748
1,rock_2017_05_15__1_52_00.wav,12,0.390940430598,0.03539396046188331
1,rock_2017_05_15__1_52_00.wav,13,0.53262721324,0.03093132061354983
1,rock_2017_05_15__1_52_00.wav,14,0.45349560097,0.02588388327154041
1,rock_2017_05_15__1_52_00.wav,15,0.423004303155,0.037353747181833354
1,rock_2017_05_15__1_52_00.wav,16,0.361631776894,0.020141483375007267
1,rock_2017_05_15__1_52_00.wav,17,0.419834745122,0.018484180319168774
1,rock_2017_05_15__1_52_00.wav,18,0.39461558217000003,0.03262562365121921
1,rock_2017_05_15__1_52_00.wav,19,0.380824916723,0.0232604579321634
1,rock_2017_05_15__1_52_00.wav,20,0.51430838182,0.047338184684709274
1,rock_2017_05_15__1_52_00.wav,21,0.302334787282,0.02493077026931766
1,rock_2017_05_15__1_52_00.wav,22,0.269896900121,0.03385762541270334
1,rock_2017_05_15__1_52_00.wav,23,0.430935864068,0.03565203830519867
1,rock_2017_05_15__1_52_00.wav,24,0.328083734334,0.03615065031116259
1,rock_2017_05_15__1_52_00.wav,25,0.46638963255,0.029095222196441693
1,rock_2017_05_15__1_52_00.wav,26,0.57132619706,0.021654712863830257
1,rock_2017_05_15__1_52_00.wav,27,0.367285721819,0.04408555867176999
1,rock_2017_05_15__1_52_00.wav,28,0.284611859619,0.021374263260400688
1,rock_2017_05_15__1_52_00.wav,29,0.51840786643,0.023552025326107045
1,rock_2017_05_15__1_52_00.wav,30,0.41331237712,0.018452526288554448
1,rock_2017_05_15__1_52_00.wav,31,0.404843510294,0.03850119902280131
1,rock_2017_05_15__1_52_00.wav,32,0.289738839363,0.01916303688747468
1,rock_2017_05_15__1_52_00.wav,33,0.414113495233,0.045320618883036984
1,rock_2017_05_15__1_52_00.wav,34,0.317780517011,0.03692380563881139
1,rock_2017_05_15__1_52_00.wav,35,0.38928713734,0.030699784457315086
1,rock_2017_05_15__1_52_00.wav,36,0.40748309266,0.03274673621327075
1,rock_2017_05_15__1_52_00.wav,37,0.310579327742,0.04261592253258647
1,rock_2017_05_15__1_52_00.wav,38,0.365146763956,0.028978084970862947
1,rock_2017_05_15__1_52_00.wav,39,0.356426474849,0.024176318915055017
1,rock_2017_05_15__1_53_00.wav,0,,
1,rock_2017_05_15__1_53_00.wav,1,0.50050862434,0.028253911699435436
1,rock_2017_05_15__1_53_00.wav,2,0.471763156543,0.03708781905273526
1,rock_2017_05_15__1_53_00.wav,3,0.4001639814,0.04235476130605753
1,rock_2017_05_15__1_53_00.wav,4,0.510389544443,0.03734157445693372
1,rock_2017_05_15__1_53_00.wav,5,0.55708388783,0.027924064609409424
1,rock_2017_05_15__1_53_00.wav,6,0.481387492005,0.032335751409067824
1,rock_2017_05_15__1_53_00.wav,7,0.41095959668300003,0.03980242636829269
1,rock_2017_05_15__1_53_00.wav,8,0.51298856554,0.04070711813449105
1,rock_2017_05_15__1_53_00.wav,9,0.38090885777,0.01580416999626214
1,rock_2017_05_15__1_53_00.wav,10,0.378156890598,0.02837819778733636
1,rock_2017_05_15__1_53_00.wav,11,0.241144401933,0.021828598238011157
1,rock_2017_05_15__1_53_00.wav,12,0.353564558582,0.03407131391134091
1,rock_2017_05_15__1_53_00.wav,13,0.267297854809,0.025172955983475534
1,rock_2017_05_15__1_53_00.wav,14,0.34232379319,0.027866720485102803
1,rock_2017_05_15__1_53_00.wav,15,0.387199294523,0.029470546193341666
1,rock_2017_05_15__1_53_00.wav,16,0.27411393423,0.030684667700625758
1,rock_2017_05_15__1_53_00.wav,17,0.368421013059,0.03982738868946381
1,rock_2017_05_15__1_53_00.wav,18,0.311276642593,0.01608043414433623
1,rock_2017_05_15__1_53_00.wav,19,0.56913726378,0.03208362159676201
1,rock_2017_05_15__1_53_00.wav,20,0.47353717305,0.018754047365501562
1,rock_2017_05_15__1_53_00.wav,21,0.345396047223,0.027358763943274734
1,rock_2017_05_15__1_53_00.wav,22,0.426529491625,0.020696324986981547
1,rock_2017_05_15__1_53_00.wav,23,0.48886427911,0.020759864303196478
1,rock_2017_05_15__1_53_00.wav,24,0.49049034513,0.0252931545202642
1,rock_2017_05_15__1_53_00.wav,25,0.46764224591,0.03352663505740644
1,rock_2017_05_15__1_53_00.wav,26,0.348198719997,0.0337841816663603
1,rock_2017_05_15__1_53_00.wav,27,0.24426625187,0.019409446757436416
1,rock_2017_05_15__1_53_00.wav,28,0.24098268474100001,0.028615119239856383
1,rock_2017_05_15__1_53_00.wav,29,0.55355980241,0.025375901464202846
1,rock_2017_05_15__1_53_00.wav,30,0.48230238091,0.018033656646264187
1,rock_2017_05_15__1_53_00.wav,31,0.3767039259,0.02167082938989659
1,rock_2017_05_15__1_53_00.wav,32,0.43941479,0.02077535915146864
1,rock_2017_05_15__1_53_00.wav,33,0.51318907197,0.02843931173788217
1,rock_2017_05_15__1_53_00.wav,34,0.49441409797,0.02701249840122276
1,rock_2017_05_15__1_53_00.wav,35,0.41666096121,0.025581392902151678
1,rock_2017_05_15__1_53_00.wav,36,0.309828711824,0.027210673350279185
1,rock_2017_05_15__1_53_00.wav,37,0.228286643007,0.01885174163406085
1,rock_2017_05_15__1_53_00.wav,38,0.267628399225,0.030159763909691974
1,rock_2017_05_15__1_53_00.wav,39,0.430884471371,0.04408512766897047
1,rock_2017_05_15__1_57_00.wav,0,,
1,rock_2017_05_15__1_57_00.wav,1,0.69240151526,0.028374328555939216
1,rock_2017_05_15__1_57_00.wav,2,0.62767690708,0.017966141098475524
1,rock_2017_05_15__1_57_00.wav,3,0.63644878557,0.019128503662851987
1,rock_2017_05_15__1_57_00.wav,4,0.71310551551,0.022176304297070525
1,rock_2017_05_15__1_57_00.wav,5,0.62043352951,0.03515088411285038
1,rock_2017_05_15__1_57_00.wav,6,0.69850064739,0.026396995985404112
1,rock_2017_05_15__1_57_00.wav,7,0.65723109167,0.025509601762210385
1,rock_2017_05_15__1_57_00.wav,8,0.69465951126,0.018995885291197858
1,rock_2017_05_15__1_57_00.wav,9,0.62247721735,0.026882151269043378
1,rock_2017_05_15__1_57_00.wav,10,0.66174234851,0.03664043344615474
1,rock_2017_05_15__1_57_00.wav,11,0.6768871185099999,0.026532825484350438
1,rock_2017_05_15__1_57_00.wav,12,0.73548233282,0.027291526545005013
1,rock_2017_05_15__1_57_00.wav,13,0.63380833338,0.031012658210927302
1,rock_2017_05_15__1_57_00.wav,14,0.70026975311,0.02329769320178599
1,rock_2017_05_15__1_57_00.wav,15,0.69390247063,0.02997897166954811
1,rock_2017_05_15__1_57_00.wav,16,0.68361499873,0.02218490926319795
1,rock_2017_05_15__1_57_00.wav,17,0.68312890629,0.025797465624407715
1,rock_2017_05_15__1_57_00.wav,18,0.70801199783,0.033657225716371655
1,rock_2017_05_15__1_57_00.wav,19,0.70948315675,0.021760912334818975
1,rock_2017_05_15__1_57_00.wav,20,0.67583841962,0.025446976107804404
1,rock_2017_05_15__1_57_00.wav,21,0.66178506573,0.022922820713616544
1,rock_2017_05_15__1_57_00.wav,22,0.74641757008,0.00952090062805297
1,rock_2017_05_15__1_57_00.wav,23,0.70911545129,0.02224729245241873
1,rock_2017_05_15__1_57_00.wav,24,0.6724136799,0.02300678230949984
1,rock_2017_05_15__1_57_00.wav,25,0.6754338130299999,0.02520554418737596
1,rock_2017_05_15__1_57_00.wav,26,0.64880688743,0.038932340545965595
1,rock_2017_05_15__1_57_00.wav,27,0.72693417618,0.02187934983258309
1,rock_2017_05_15__1_57_00.wav,28,0.641407145226,0.030970376804917887
1,rock_2017_05_15__1_57_00.wav,29,0.70597615495,0.022633955485965817
1,rock_2017_05_15__1_57_00.wav,30,0.69812451059,0.022874528813456124
1,rock_2017_05_15__1_57_00.wav,31,0.60549779761,0.02513236655431515
1,rock_2017_05_15__1_57_00.wav,32,0.6485424372,0.029951320136096457
1,rock_2017_05_15__1_57_00.wav,33,0.59942917628,0.008581242906072536
1,rock_2017_05_15__1_57_00.wav,34,0.64892403859,0.031102710180094025
1,rock_2017_05_15__1_57_00.wav,35,0.6154245784,0.02645108083076483
1,rock_2017_05_15__1_57_00.wav,36,0.58991401784,0.018562697436463875
1,rock_2017_05_15__1_57_00.wav,37,0.672360565,0.009497134220403398
1,rock_2017_05_15__1_57_00.wav,38,0.67457656307,0.015372128193868219
1,rock_2017_05_15__1_57_00.wav,39,0.60012539839,0.02166769914750255
1,rock_2017_05_15__1_58_00.wav,0,,
1,rock_2017_05_15__1_58_00.wav,1,0.69729710216,0.027105809817333466
1,rock_2017_05_15__1_58_00.wav,2,0.70634182741,0.01616002928432768
1,rock_2017_05_15__1_58_00.wav,3,0.623875289395,0.04253376619562171
1,rock_2017_05_15__1_58_00.wav,4,0.660800040849,0.0315737001536569
1,rock_2017_05_15__1_58_00.wav,5,0.71521112711,0.022642700903184144
1,rock_2017_05_15__1_58_00.wav,6,0.69496822685,0.03044539023831616
1,rock_2017_05_15__1_58_00.wav,7,0.68134220105,0.026183770572749638
1,rock_2017_05_15__1_58_00.wav,8,0.72994710308,0.0203373323073787
1,rock_2017_05_15__1_58_00.wav,9,0.64729901827,0.027145729552799248
1,rock_2017_05_15__1_58_00.wav,10,0.69688861064,0.0237774518027246
1,rock_2017_05_15__1_58_00.wav,11,0.5870644949,0.030075613586926668
1,rock_2017_05_15__1_58_00.wav,12,0.64315153071,0.02472150270546702
1,rock_2017_05_15__1_58_00.wav,13,0.69613626609,0.017711503168835088
1,rock_2017_05_15__1_58_00.wav,14,0.66985586832,0.027833861598354367
1,rock_2017_05_15__1_58_00.wav,15,0.7001834437,0.027273416393492622
1,rock_2017_05_15__1_58_00.wav,16,0.72256688297,0.01756769717354964
1,rock_2017_05_15__1_58_00.wav,17,0.690218506,0.021214807208864563
1,rock_2017_05_15__1_58_00.wav,18,0.63447455939,0.02972816327451499
1,rock_2017_05_15__1_58_00.wav,19,0.68846761515,0.029802704483172855
1,rock_2017_05_15__1_58_00.wav,20,0.67635344855,0.03204659773433268
1,rock_2017_05_15__1_58_00.wav,21,0.70072537169,0.02324771433942984
1,rock_2017_05_15__1_58_00.wav,22,0.67122211928,0.02892422846459961
1,rock_2017_05_15__1_58_00.wav,23,0.74367880863,0.019660128237306607
1,rock_2017_05_15__1_58_00.wav,24,0.67133276348,0.025517200813414218
1,rock_2017_05_15__1_58_00.wav,25,0.78857750496,0.01935054547672499
1,rock_2017_05_15__1_58_00.wav,26,0.61856529083,0.028432551985381412
1,rock_2017_05_15__1_58_00.wav,27,0.64588610654,0.011914848123690263
1,rock_2017_05_15__1_58_00.wav,28,0.642511975,0.029323569812218144
1,rock_2017_05_15__1_58_00.wav,29,0.64170918612,0.01722810048575132
1,rock_2017_05_15__1_58_00.wav,30,0.59238496062,0.014688779795537186
1,rock_2017_05_15__1_58_00.wav,31,0.6756059893,0.012390295416916062
1,rock_2017_05_15__1_58_00.wav,32,0.65562963438,0.024153121212403598
1,rock_2017_05_15__1_58_00.wav,33,0.60123870686,0.02245374092926587
1,rock_2017_05_15__1_58_00.wav,34,0.62745503964,0.014730343085622748
