music,file,frame,spectralShapeStatistics_mean,spectralShapeStatistics_var
1,antena1_2017_05_14__14_26_20.wav,8,-1.09356604759,57.12687430965754
1,antena1_2017_05_14__14_26_20.wav,9,-3.161839732951,83.957172034896
1,antena1_2017_05_14__14_26_20.wav,10,-1.072407001888,76.51152063348677
1,antena1_2017_05_14__14_26_20.wav,11,1.5014581405879999,81.16581165394075
1,antena1_2017_05_14__14_26_20.wav,12,-2.814001168001,36.26102780246592
1,antena1_2017_05_14__14_26_20.wav,13,-4.60183789176,29.75776407258189
1,antena1_2017_05_14__14_26_20.wav,14,-1.529404471246,21.941885008700677
1,antena1_2017_05_14__14_26_20.wav,15,-7.79678060851,94.20101414847193
1,antena1_2017_05_14__14_26_20.wav,16,-7.348590988315,109.75393388981107
1,antena1_2017_05_14__14_26_20.wav,17,1.441492892664,68.84396828498637
1,antena1_2017_05_14__14_26_20.wav,18,-6.068026660061,40.98796494623872
1,antena1_2017_05_14__14_26_20.wav,19,-4.266469903255,45.97650385102686
1,antena1_2017_05_14__14_26_20.wav,20,-3.67937705715,28.414237869793947
1,antena1_2017_05_14__14_26_20.wav,21,-2.755543138225,37.38707391669032
1,antena1_2017_05_14__14_26_20.wav,22,-3.999150182576,36.96713160356985
1,antena1_2017_05_14__14_26_20.wav,23,-4.45920094034,21.260646843450488
1,antena1_2017_05_14__14_26_20.wav,24,-4.95670909898,82.37573451860358
1,antena1_2017_05_14__14_26_20.wav,25,-8.046862037631,162.81048353290444
1,antena1_2017_05_14__14_26_20.wav,26,-6.05362278796,15.361676652069752
1,antena1_2017_05_14__14_26_20.wav,27,-11.716624061186,175.0532442240094
1,antena1_2017_05_14__14_26_20.wav,28,-4.145761892315,26.746611070201375
1,antena1_2017_05_14__14_26_20.wav,29,-4.7334954306944,23.64152525219785
1,antena1_2017_05_14__14_26_20.wav,30,-6.925073113803,76.78678702350977
1,antena1_2017_05_14__14_26_20.wav,31,-5.58005744449,11.4364815874923
1,antena1_2017_05_14__14_26_20.wav,32,-5.632870335862,22.427774522176826
1,antena1_2017_05_14__14_26_20.wav,33,-4.52913011554,14.341534134792822
1,antena1_2017_05_14__14_26_20.wav,34,-5.665524750387,4.4644048105250445
1,antena1_2017_05_14__14_26_20.wav,35,-2.140700028841,20.580977396311955
1,antena1_2017_05_14__14_26_20.wav,36,-14.963656716451,485.7860442000054
1,antena1_2017_05_14__14_26_20.wav,37,-6.145360051344,23.72632055033898
1,antena1_2017_05_14__14_26_20.wav,38,-9.0291812248,15.167064155428594
1,antena1_2017_05_14__14_26_20.wav,39,-9.59833709316,237.681891030938
1,antena1_2017_05_14__14_28_20.wav,0,-35.80544679252,71781.65605615392
1,antena1_2017_05_14__14_28_20.wav,1,-0.176947973601,34.47863528103872
1,antena1_2017_05_14__14_28_20.wav,2,23.9636721581,475.15677558701975
1,antena1_2017_05_14__14_28_20.wav,3,68.6141030487141,4866.103865837811
1,antena1_2017_05_14__14_28_20.wav,4,40.77225855708,1539.4280984728232
1,antena1_2017_05_14__14_28_20.wav,5,-8.13659561363,84.97496945385294
1,antena1_2017_05_14__14_28_20.wav,6,-8.092525703373001,38.53570470875185
1,antena1_2017_05_14__14_28_20.wav,7,-7.14666967531,43.162485614225346
1,antena1_2017_05_14__14_28_20.wav,8,0.17253865459000003,37.696310288065725
1,antena1_2017_05_14__14_28_20.wav,9,-3.109802469798,27.12532153955496
1,antena1_2017_05_14__14_28_20.wav,10,15.01630399831,194.9986709396532
1,antena1_2017_05_14__14_28_20.wav,11,32.54470249185,3302.396575571059
1,antena1_2017_05_14__14_28_20.wav,12,5.3826102109272,97.13856079876935
1,antena1_2017_05_14__14_28_20.wav,13,-0.06483983669799999,53.834959874568405
1,antena1_2017_05_14__14_28_20.wav,14,7.35341209125,52.60942509779924
1,antena1_2017_05_14__14_28_20.wav,15,-0.60874610391,65.59326440077267
1,antena1_2017_05_14__14_28_20.wav,16,3.42272735408,65.27315944464904
1,antena1_2017_05_14__14_28_20.wav,17,-0.928739236852,28.34223453769846
1,antena1_2017_05_14__14_28_20.wav,18,0.5047980435399999,29.601128199487732
1,antena1_2017_05_14__14_28_20.wav,19,0.18367285178,41.18611807185235
1,antena1_2017_05_14__14_28_20.wav,20,3.391990286271,73.72966152064478
1,antena1_2017_05_14__14_28_20.wav,21,-3.821747426114,125.47150051207375
1,antena1_2017_05_14__14_28_20.wav,22,1.145370402012,43.11798216433907
1,antena1_2017_05_14__14_28_20.wav,23,-2.690718825439,80.51950461643774
1,antena1_2017_05_14__14_28_20.wav,24,-0.570738137212,19.44827837482307
1,antena1_2017_05_14__14_28_20.wav,25,-4.80241145498,27.67931222520661
1,antena1_2017_05_14__14_28_20.wav,26,-0.959686993086,11.864616818704802
1,antena1_2017_05_14__14_28_20.wav,27,0.59322614693,54.01708827382304
1,antena1_2017_05_14__14_28_20.wav,28,-2.23650104304,13.532624107606239
1,antena1_2017_05_14__14_28_20.wav,29,10.39275293654,112.38397975330523
1,antena1_2017_05_14__14_28_20.wav,30,-0.8958996679143,3.1318593372036854
1,antena1_2017_05_14__14_28_20.wav,31,19.45067238027,404.28508527028447
1,antena1_2017_05_14__14_28_20.wav,32,6.5556562875786994,418.47095658909956
1,antena1_2017_05_14__14_28_20.wav,33,-1.522190984898,11.887448248620162
1,antena1_2017_05_14__14_28_20.wav,34,2.83677275154,30.047594985450537
1,antena1_2017_05_14__14_28_20.wav,35,11.896932473003,160.9191709495602
1,antena1_2017_05_14__14_28_20.wav,36,0.43061341802100006,37.848656968851735
1,antena1_2017_05_14__14_28_20.wav,37,11.683286737247,170.38440263809372
1,antena1_2017_05_14__14_28_20.wav,38,7.01671412216,335.13610925744797
1,antena1_2017_05_14__14_28_20.wav,39,3.209534284433,52.31178166779659
1,antena1_2017_05_14__14_29_20.wav,0,-3.61682911652,54.35560898964147
1,antena1_2017_05_14__14_29_20.wav,1,7.016784615664,65.73266120376928
1,antena1_2017_05_14__14_29_20.wav,2,1.6270182093649996,382.2087618469584
1,antena1_2017_05_14__14_29_20.wav,3,-3.8472637366265,51.63274256269355
1,antena1_2017_05_14__14_29_20.wav,4,-0.9719558620100002,86.37049526371992
1,antena1_2017_05_14__14_29_20.wav,5,-1.056686872827,87.4937381598974
1,antena1_2017_05_14__14_29_20.wav,6,-1.62592089244,35.21871004913401
1,antena1_2017_05_14__14_29_20.wav,7,6.210598715844,139.71157658180672
1,antena1_2017_05_14__14_29_20.wav,8,0.9425795015499999,100.62067098773181
1,antena1_2017_05_14__14_29_20.wav,9,9.23020655971,90.64264940038603
1,antena1_2017_05_14__14_29_20.wav,10,-0.816578780506,49.82674629782262
1,antena1_2017_05_14__14_29_20.wav,11,-1.050459483579,133.09379059452868
1,antena1_2017_05_14__14_29_20.wav,12,-1.4522240684787,72.16163612864567
1,antena1_2017_05_14__14_29_20.wav,13,-4.91400065811,56.57032637628774
1,antena1_2017_05_14__14_29_20.wav,14,-2.6843948456507998,13.102366022165581
1,antena1_2017_05_14__14_29_20.wav,15,-0.14919896650199999,16.22944732837363
1,antena1_2017_05_14__14_29_20.wav,16,-2.361540414905,8.411875939025373
1,antena1_2017_05_14__14_29_20.wav,17,2.7829823893439998,80.5502275352381
1,antena1_2017_05_14__14_29_20.wav,18,-1.797824385713,117.7476954528222
1,antena1_2017_05_14__14_29_20.wav,19,5.69319952863,111.85993529292428
1,antena1_2017_05_14__14_29_20.wav,20,-6.39855042988,28.608154816851236
1,antena1_2017_05_14__14_29_20.wav,21,1.05803453109,129.21690354055494
1,antena1_2017_05_14__14_29_20.wav,22,-4.8807865502373,24.505129120231263
1,antena1_2017_05_14__14_29_20.wav,23,-2.526479273505,27.207069045303232
1,antena1_2017_05_14__14_29_20.wav,24,-2.908654652736,19.011217569984034
1,antena1_2017_05_14__14_29_20.wav,25,-1.1022626761349998,40.851791470435025
1,antena1_2017_05_14__14_29_20.wav,26,-3.82437883427,133.09071504109355
1,antena1_2017_05_14__14_29_20.wav,27,2.2798918095119998,105.3191793311613
1,antena1_2017_05_14__14_29_20.wav,28,-3.805748951638,42.62304514466521
1,antena1_2017_05_14__14_29_20.wav,29,-1.8251055426917,19.889584163788257
1,antena1_2017_05_14__14_29_20.wav,30,-2.980524759362,29.076909723298122
1,antena1_2017_05_14__14_29_20.wav,31,-1.7244410599141,11.079476530607195
1,antena1_2017_05_14__14_29_20.wav,32,-3.360224909231,9.156026489512564
1,antena1_2017_05_14__14_29_20.wav,33,-2.326060153808,8.570682793528341
1,antena1_2017_05_14__14_29_20.wav,34,7.45328382124,58.910458716570616
1,antena1_2017_05_14__14_29_20.wav,35,0.9505174081107,43.88961649020051
1,antena1_2017_05_14__14_29_20.wav,36,12.507931397247999,197.9828307049487
1,antena1_2017_05_14__14_29_20.wav,37,12.51905082731,643.3262499805614
1,antena1_2017_05_14__14_29_20.wav,38,-0.9777612689127,7.543263946062246
1,antena1_2017_05_14__14_29_20.wav,39,1.00468495317,10.905651998039994
1,antena1_2017_05_14__14_30_20.wav,0,-1.762822352718,60.19319295694761
1,antena1_2017_05_14__14_30_20.wav,1,-3.727671387481,19.0772432515878
1,antena1_2017_05_14__14_30_20.wav,2,-2.368547868831,16.263794094734287
1,antena1_2017_05_14__14_30_20.wav,3,-2.042881392023,3.3566129772118662
1,antena1_2017_05_14__14_30_20.wav,4,-2.25043174479,29.116048699783747
1,antena1_2017_05_14__14_30_20.wav,5,-1.980365850658,4.8670521384947225
1,antena1_2017_05_14__14_30_20.wav,6,-2.970338128206,31.497417598708065
1,antena1_2017_05_14__14_30_20.wav,7,-2.54603980957,23.670199940116348
1,antena1_2017_05_14__14_30_20.wav,8,-1.410049614873,32.27533632778867
1,antena1_2017_05_14__14_30_20.wav,9,-7.58666511048,59.72806155387783
1,antena1_2017_05_14__14_30_20.wav,10,0.28922226280999996,68.17287267918901
1,antena1_2017_05_14__14_30_20.wav,11,1.861967142032,78.37569883337268
1,antena1_2017_05_14__14_30_20.wav,12,9.20005615194,90.51414176169123
1,antena1_2017_05_14__14_30_20.wav,13,1.1965017122,144.08482186346305
1,antena1_2017_05_14__14_30_20.wav,14,-4.7184255469316,22.787726350410356
1,antena1_2017_05_14__14_30_20.wav,15,-2.0366380959329,14.871289521054289
1,antena1_2017_05_14__14_30_20.wav,16,-2.149293281178,47.243351848884714
1,antena1_2017_05_14__14_30_20.wav,17,-6.670601568114,42.65295268988154
1,antena1_2017_05_14__14_30_20.wav,18,-1.366641656054,16.033549839774995
1,antena1_2017_05_14__14_30_20.wav,19,0.334898438657,26.321950430666043
1,antena1_2017_05_14__14_30_20.wav,20,1.8551801838400002,23.475227857615625
1,antena1_2017_05_14__14_30_20.wav,21,1.61690603316,69.64556203316178
1,antena1_2017_05_14__14_30_20.wav,22,-2.63963558956,11.673097840702937
1,antena1_2017_05_14__14_30_20.wav,23,-5.21119628805,39.25889312219841
1,antena1_2017_05_14__14_30_20.wav,24,-0.682642554985,21.214249897977876
1,antena1_2017_05_14__14_30_20.wav,25,-6.681231776373,38.44998374428462
1,antena1_2017_05_14__14_30_20.wav,26,-2.245939308962,2.3801408051907367
1,antena1_2017_05_14__14_30_20.wav,27,-5.44508158987,46.89073380998941
1,antena1_2017_05_14__14_30_20.wav,28,2.584430103711,80.23622962908557
1,antena1_2017_05_14__14_30_20.wav,29,-3.4519029157155,83.31408734839312
1,antena1_2017_05_14__14_30_20.wav,30,-0.50934535615,16.715150648583606
1,antena1_2017_05_14__14_30_20.wav,31,1.03798219644,60.530533225175084
1,antena1_2017_05_14__14_30_20.wav,32,-1.305199845917,34.61531371395546
1,antena1_2017_05_14__14_30_20.wav,33,-1.62561736865,39.02299644038672
1,antena1_2017_05_14__14_30_20.wav,34,-3.080033305115,17.719093837667064
1,antena1_2017_05_14__14_30_20.wav,35,-4.922584804711,10.896716676144019
1,antena1_2017_05_14__14_30_20.wav,36,-1.32946438538,7.367641307041195
1,antena1_2017_05_14__14_30_20.wav,37,-2.614880425126,3.5884446232017573
1,antena1_2017_05_14__14_30_20.wav,38,-1.6032991155834,4.595330596220407
1,antena1_2017_05_14__14_30_20.wav,39,0.436480751821,9.73797227197439
1,antena1_2017_05_14__14_31_20.wav,0,-3.465716477035,60.97838664668301
1,antena1_2017_05_14__14_31_20.wav,1,-2.88254624176,21.832287846802497
1,antena1_2017_05_14__14_31_20.wav,2,-1.151686635099,7.0972867799863755
1,antena1_2017_05_14__14_31_20.wav,3,1.716356408988,13.410097362583809
1,antena1_2017_05_14__14_31_20.wav,4,-0.584831942561,3.7131382870197607
1,antena1_2017_05_14__14_31_20.wav,5,1.307194028731,6.728497673455293
1,antena1_2017_05_14__14_31_20.wav,6,-2.45443234507,7.521524376346753
1,antena1_2017_05_14__14_31_20.wav,7,-3.28188540115,16.72340588543599
1,antena1_2017_05_14__14_31_20.wav,8,-2.3410298720125,3.7938674816936455
1,antena1_2017_05_14__14_31_20.wav,9,-2.36954896769526,19.728561578335647
1,antena1_2017_05_14__14_31_20.wav,10,-1.917239218422,4.80171078279557
1,antena1_2017_05_14__14_31_20.wav,11,-0.36440635658599996,5.839519026380521
1,antena1_2017_05_14__14_31_20.wav,12,-1.41328610948,7.968639429863793
1,antena1_2017_05_14__14_31_20.wav,13,-0.659948727124,2.7923352878703036
1,antena1_2017_05_14__14_31_20.wav,14,-2.80354930134,4.137944718253114
1,antena1_2017_05_14__14_31_20.wav,15,-4.66092205134,17.0264541402947
1,antena1_2017_05_14__14_31_20.wav,16,-2.247000446843,3.9569199992198003
1,antena1_2017_05_14__14_31_20.wav,17,-2.8347386796124,14.512326902886125
1,antena1_2017_05_14__14_31_20.wav,18,-1.60768011096585,6.1556329681859
1,antena1_2017_05_14__14_31_20.wav,19,-1.35846573327,4.968708262351438
1,antena1_2017_05_14__14_31_20.wav,20,-0.8120640976,4.440072027064599
1,antena1_2017_05_14__14_31_20.wav,21,-0.5896052952649999,4.936155337740103
1,antena1_2017_05_14__14_31_20.wav,22,-1.6261388515415,3.1088636302155694
1,antena1_2017_05_14__14_31_20.wav,23,-4.75045466975,13.36269336488663
1,antena1_2017_05_14__14_31_20.wav,24,-2.383546084031,4.999244958649353
1,antena1_2017_05_14__14_31_20.wav,25,-1.8468863529267,8.205757787034416
1,antena1_2017_05_14__14_31_20.wav,26,-2.4245100817071,5.546980493427351
1,antena1_2017_05_14__14_31_20.wav,27,-1.920840611866,6.174418723433181
1,antena1_2017_05_14__14_31_20.wav,28,12.11077750744,97.6202438133374
1,antena1_2017_05_14__14_31_20.wav,29,-2.356563208408,20.746179333663964
1,antena1_2017_05_14__14_31_20.wav,30,6.576716087219,40.64577600733578
1,antena1_2017_05_14__14_31_20.wav,31,-8.3476598836,33.95353183465843
1,antena1_2017_05_14__14_31_20.wav,32,-2.6333618814696,49.2348860054546
1,antena1_2017_05_14__14_31_20.wav,33,-4.22056131373,3.7270454352217497
1,antena1_2017_05_14__14_31_20.wav,34,-1.1130883912897,14.35456330946756
1,antena1_2017_05_14__14_31_20.wav,35,5.0099614396,11.218413529989796
1,antena1_2017_05_14__14_31_20.wav,36,20.9527566993,222.96544320857234
1,antena1_2017_05_14__14_31_20.wav,37,0.414179495552,63.31633528618596
1,antena1_2017_05_14__14_31_20.wav,38,12.62598611193,52.727378300609395
1,antena1_2017_05_14__14_31_20.wav,39,0.789362802648,67.09618465746428
1,antena1_2017_05_14__14_32_20.wav,0,-4.979214339991,130.5051393060686
1,antena1_2017_05_14__14_32_20.wav,1,-4.30146091223,22.876042323988106
1,antena1_2017_05_14__14_32_20.wav,2,-1.915750998118,11.698514741682054
1,antena1_2017_05_14__14_32_20.wav,3,-2.505384464694,7.737606113239963
1,antena1_2017_05_14__14_32_20.wav,4,-3.091214532045,22.369057614212014
1,antena1_2017_05_14__14_32_20.wav,5,-9.56378841474,245.3934942164651
1,antena1_2017_05_14__14_32_20.wav,6,-0.5387923278000001,57.25994634203867
1,antena1_2017_05_14__14_32_20.wav,7,-2.175897898577,14.484941815440955
1,antena1_2017_05_14__14_32_20.wav,8,-2.992215440326,8.642728238021844
1,antena1_2017_05_14__14_32_20.wav,9,-3.73505824604,47.1841451343004
1,antena1_2017_05_14__14_32_20.wav,10,-6.997589280905,28.5349813357339
1,antena1_2017_05_14__14_32_20.wav,11,-3.54763129919,15.250331250928124
1,antena1_2017_05_14__14_32_20.wav,12,-1.676889824147,28.677774365525732
1,antena1_2017_05_14__14_32_20.wav,13,0.28700619769999997,20.106438047986444
1,antena1_2017_05_14__14_32_20.wav,14,-2.1015582507303,6.155510433586324
1,antena1_2017_05_14__14_32_20.wav,15,-2.0720511388402,24.692114578672232
1,antena1_2017_05_14__14_32_20.wav,16,-2.842894165122,25.31587416151318
1,antena1_2017_05_14__14_32_20.wav,17,-4.501901903781,27.5629536603255
1,antena1_2017_05_14__14_32_20.wav,18,-6.90295420387,79.98203648830308
1,antena1_2017_05_14__14_32_20.wav,19,-5.01248614466,67.89842398920095
1,antena1_2017_05_14__14_32_20.wav,20,-2.66052516254,5.764015415632549
1,antena1_2017_05_14__14_32_20.wav,21,-1.881727868731,24.809774081098475
1,antena1_2017_05_14__14_32_20.wav,22,-2.119081539387,11.205692346917065
1,antena1_2017_05_14__14_32_20.wav,23,-0.97977925045,28.90519497171293
1,antena1_2017_05_14__14_32_20.wav,24,-4.06199756408,33.142542765803725
1,antena1_2017_05_14__14_32_20.wav,25,-5.504790556463,63.36468152384264
1,antena1_2017_05_14__14_32_20.wav,26,-3.7485527283063,80.64550357482322
1,antena1_2017_05_14__14_32_20.wav,27,-0.12565975665300003,19.90238762683352
1,antena1_2017_05_14__14_32_20.wav,28,-2.6218064471021,76.28628232798637
1,antena1_2017_05_14__14_32_20.wav,29,0.461062125732,8.262209208587473
1,antena1_2017_05_14__14_32_20.wav,30,-4.107795066328,17.613871270039027
1,antena1_2017_05_14__14_32_20.wav,31,3.124449627857,45.09481971241203
1,antena1_2017_05_14__14_32_20.wav,32,-0.545567870438,22.296774267210676
1,antena1_2017_05_14__14_32_20.wav,33,-1.81657783523,8.945963259659745
1,antena1_2017_05_14__14_32_20.wav,34,-0.8514601047170001,7.750239213056058
1,antena1_2017_05_14__14_32_20.wav,35,0.35099573003,13.859196260503326
1,antena1_2017_05_14__14_32_20.wav,36,-1.760332636499,12.019795889360235
1,antena1_2017_05_14__14_32_20.wav,37,-6.9916489976300005,51.9223967680886
1,antena1_2017_05_14__14_32_20.wav,38,-3.172095075977,37.86461217774591
1,antena1_2017_05_14__14_32_20.wav,39,1.570803667414,24.904605607070934
1,antena1_2017_05_14__14_33_20.wav,0,-5.22378950845,65.17141510221582
1,antena1_2017_05_14__14_33_20.wav,1,-6.39981586604,30.118749802135117
1,antena1_2017_05_14__14_33_20.wav,2,-9.214206581623,46.29481741645659
1,antena1_2017_05_14__14_33_20.wav,3,-2.537732431127,16.04400174517992
1,antena1_2017_05_14__14_33_20.wav,4,-3.398882313095,20.57932395669054
1,antena1_2017_05_14__14_33_20.wav,5,-3.793128010418,9.991280430782204
1,antena1_2017_05_14__14_33_20.wav,6,-11.1434052453,36.825946902521466
1,antena1_2017_05_14__14_33_20.wav,7,-3.805680988524,11.529797720804435
1,antena1_2017_05_14__14_33_20.wav,8,-6.307023625451,25.308177432847188
1,antena1_2017_05_14__14_33_20.wav,9,-2.608216365086,16.688231140345703
1,antena1_2017_05_14__14_33_20.wav,10,-5.173679401475,25.855899362755796
1,antena1_2017_05_14__14_33_20.wav,11,-5.1958746185171,44.83000300183154
1,antena1_2017_05_14__14_33_20.wav,12,-3.13350512578,35.10192611250009
1,antena1_2017_05_14__14_33_20.wav,13,-2.822645694696,12.648055123129355
1,antena1_2017_05_14__14_33_20.wav,14,-3.2100307870480003,22.095382397976028
1,antena1_2017_05_14__14_33_20.wav,15,-4.4494222664465,17.07550813239242
1,antena1_2017_05_14__14_33_20.wav,16,-1.590780843902,25.67708670215968
1,antena1_2017_05_14__14_33_20.wav,17,-4.11912127892,37.01245029529069
1,antena1_2017_05_14__14_33_20.wav,18,-2.13730255612,14.020713459664268
1,antena1_2017_05_14__14_33_20.wav,19,-7.8213492697652,30.42924645468195
1,antena1_2017_05_14__14_33_20.wav,20,-2.086303849218,14.257851785589914
1,antena1_2017_05_14__14_33_20.wav,21,-2.7939846000645,8.706968757669516
1,antena1_2017_05_14__14_33_20.wav,22,-2.319695530456,16.274383271705002
1,antena1_2017_05_14__14_33_20.wav,23,-6.89997470651,46.900840082155995
1,antena1_2017_05_14__14_33_20.wav,24,-3.4053573337470002,7.086613629320777
1,antena1_2017_05_14__14_33_20.wav,25,-3.510157463379,14.496754322111308
1,antena1_2017_05_14__14_33_20.wav,26,-1.750177430393,12.367327777005851
1,antena1_2017_05_14__14_33_20.wav,27,-4.1316349551161995,31.588292123998553
1,antena1_2017_05_14__14_33_20.wav,28,-3.3862905209997,12.568181930393903
1,antena1_2017_05_14__14_33_20.wav,29,-1.569330964811,13.343384298207141
1,antena1_2017_05_14__14_33_20.wav,30,-2.63320108149,12.394150143921578
1,antena1_2017_05_14__14_33_20.wav,31,-3.625269858723,7.667084119795756
1,antena1_2017_05_14__14_33_20.wav,32,-9.818006863,49.22118837517154
1,antena1_2017_05_14__14_33_20.wav,33,-5.22840442147,8.706138743585168
1,antena1_2017_05_14__14_33_20.wav,34,-2.584425025672,6.676495881139729
1,antena1_2017_05_14__14_33_20.wav,35,-3.973858914384,13.152124126448635
1,antena1_2017_05_14__14_33_20.wav,36,-4.409595132843,29.49583357021706
1,antena1_2017_05_14__14_33_20.wav,37,-3.96956258496,7.995301296626749
1,antena1_2017_05_14__14_33_20.wav,38,-3.40514127053,14.53696589812033
1,antena1_2017_05_14__14_33_20.wav,39,-3.280589161185,15.860682365521825
1,antena1_2017_05_14__14_34_20.wav,0,-8.389737655,50.45725947928927
1,antena1_2017_05_14__14_34_20.wav,1,-3.396244519878,7.166157992827741
1,antena1_2017_05_14__14_34_20.wav,2,-3.86314391798,3.4766644336265453
1,antena1_2017_05_14__14_34_20.wav,3,-5.37480071737,7.121775703039138
1,antena1_2017_05_14__14_34_20.wav,4,-0.920821426687,6.913156967921973
1,antena1_2017_05_14__14_34_20.wav,5,2.649779916222,4.780290988755097
1,antena1_2017_05_14__14_34_20.wav,6,1.668796494749,23.177392494026645
1,antena1_2017_05_14__14_34_20.wav,7,-6.109021530254,93.26297386156635
1,antena1_2017_05_14__14_34_20.wav,8,1.399406099231,49.76289883425941
1,antena1_2017_05_14__14_34_20.wav,9,-3.253785688587,93.85766077471308
1,antena1_2017_05_14__14_34_20.wav,10,-5.237588713901,83.42600068931206
1,antena1_2017_05_14__14_34_20.wav,11,-3.17728540325,10.015991887446212
1,antena1_2017_05_14__14_34_20.wav,12,-1.247538134933,21.321677567633852
1,antena1_2017_05_14__14_34_20.wav,13,-6.883980774024,93.36927605996789
1,antena1_2017_05_14__14_34_20.wav,14,-1.90969348296,24.269673592957822
1,antena1_2017_05_14__14_34_20.wav,15,-2.68717341039774,7.5415681647624355
1,antena1_2017_05_14__14_34_20.wav,16,-2.7753611361479997,36.633714730182795
1,antena1_2017_05_14__14_34_20.wav,17,-6.1048285223084005,72.94578697163536
1,antena1_2017_05_14__14_34_20.wav,18,-5.449625265152,78.46104618033907
1,antena1_2017_05_14__14_34_20.wav,19,-3.793770801866,18.890622070421042
1,antena1_2017_05_14__14_34_20.wav,20,-3.23374708621,10.429212429391777
1,antena1_2017_05_14__14_34_20.wav,21,-2.103999582903,10.559018958606387
1,antena1_2017_05_14__14_34_20.wav,22,-5.323406527821,15.947780050116716
1,antena1_2017_05_14__14_34_20.wav,23,-4.22094505159,5.629405515696187
1,antena1_2017_05_14__14_34_20.wav,24,-3.96722915758,5.2822017335924105
1,antena1_2017_05_14__14_34_20.wav,25,-36.19599683077,452.88549935425226
1,antena1_2017_05_14__14_34_20.wav,26,-5.8713732426,4.9589443971457445
1,antena1_2017_05_14__14_34_20.wav,27,-3.692492132354,2.638391294524038
1,antena1_2017_05_14__14_34_20.wav,28,-6.2562197513,11.360459285388943
1,antena1_2017_05_14__14_34_20.wav,29,-4.190140014294,16.030058487474275
1,antena1_2017_05_14__14_34_20.wav,30,-3.80426859071,4.761697829599697
1,antena1_2017_05_14__14_34_20.wav,31,-3.97536604468,5.844817680895131
1,antena1_2017_05_14__14_34_20.wav,32,-4.35271325872,8.87189824695303
1,antena1_2017_05_14__14_34_20.wav,33,-5.57802094026,12.99221347920501
1,antena1_2017_05_14__14_34_20.wav,34,-5.58734050655,5.876760572212829
1,antena1_2017_05_14__14_34_20.wav,35,-4.213517770516,8.058738361923796
1,antena1_2017_05_14__14_34_20.wav,36,-5.48306659561,29.938070937729794
1,antena1_2017_05_14__14_34_20.wav,37,-5.7108470387,19.58037528606974
1,antena1_2017_05_14__14_34_20.wav,38,-4.47938594172,7.187862401924218
1,antena1_2017_05_14__14_34_20.wav,39,-4.55180498998,4.3478606276118255
1,antena1_2017_05_14__14_36_20.wav,0,0.70772235987,90.76952975171899
1,antena1_2017_05_14__14_36_20.wav,1,1.78089471069,76.6534211585474
1,antena1_2017_05_14__14_36_20.wav,2,0.4944532728,33.054120935516536
1,antena1_2017_05_14__14_36_20.wav,3,-1.759234749024,20.35537441019432
1,antena1_2017_05_14__14_36_20.wav,4,-1.2162754011762,13.374348559757387
1,antena1_2017_05_14__14_36_20.wav,5,2.179924403029,45.901977574488356
1,antena1_2017_05_14__14_36_20.wav,6,-3.34744753687,54.731329767033486
1,antena1_2017_05_14__14_36_20.wav,7,-6.05671940043,25.118802710976993
1,antena1_2017_05_14__14_36_20.wav,8,-3.602118239402,10.938716867128727
1,antena1_2017_05_14__14_36_20.wav,9,-5.05070794949,19.078840274314935
1,antena1_2017_05_14__14_36_20.wav,10,-2.299295451657,45.0075370449589
1,antena1_2017_05_14__14_36_20.wav,11,-0.418578744097,43.33247514963321
1,antena1_2017_05_14__14_36_20.wav,12,-5.52706510036,15.962834954476637
1,antena1_2017_05_14__14_36_20.wav,13,-1.10470686614,24.82335088704662
1,antena1_2017_05_14__14_36_20.wav,14,-2.198905116422,29.843928560500657
1,antena1_2017_05_14__14_36_20.wav,15,-3.06321566967,29.132891344071073
1,antena1_2017_05_14__14_36_20.wav,16,-3.21437505028,38.662366160210276
1,antena1_2017_05_14__14_36_20.wav,17,-5.570360092814,29.67310935995052
1,antena1_2017_05_14__14_36_20.wav,18,-2.42506849685,17.726627993229336
1,antena1_2017_05_14__14_36_20.wav,19,-0.25735237678,43.08824677298581
1,antena1_2017_05_14__14_36_20.wav,20,-3.19727199913,26.040010207918918
1,antena1_2017_05_14__14_36_20.wav,21,-1.25404081974,57.00485540171234
1,antena1_2017_05_14__14_36_20.wav,22,-2.80752901975,62.80860924235824
1,antena1_2017_05_14__14_36_20.wav,23,-2.186463634263,22.474999615743357
1,antena1_2017_05_14__14_36_20.wav,24,-1.034231641796,32.285234019369625
1,antena1_2017_05_14__14_36_20.wav,25,-4.53660086009,10.571828159682271
1,antena1_2017_05_14__14_36_20.wav,26,-2.80027999479,36.315958145482966
1,antena1_2017_05_14__14_36_20.wav,27,-4.064262056813,56.277560682691835
1,antena1_2017_05_14__14_36_20.wav,28,-2.665142157326,17.41365070325275
1,antena1_2017_05_14__14_36_20.wav,29,-3.137146523774,69.66607222673936
1,antena1_2017_05_14__14_36_20.wav,30,-5.436563424026,64.29963586876619
1,antena1_2017_05_14__14_36_20.wav,31,-3.95069374905,45.49529587837894
1,antena1_2017_05_14__14_36_20.wav,32,-2.775715132304,82.12702585285268
1,antena1_2017_05_14__14_36_20.wav,33,-3.4113275651399997,72.18515187550392
1,antena1_2017_05_14__14_36_20.wav,34,-4.324368655267,10.69893892735156
1,antena1_2017_05_14__14_36_20.wav,35,-2.55456543145,20.24770188151449
