music,file,frame,spectralFlux_0_mean,spectralFlux_0_var
1,antena1_2017_05_14__16_04_00.wav,29,0.26877940989,0.025144477974828404
1,antena1_2017_05_14__16_04_00.wav,30,0.334555114406,0.028283056395894277
1,antena1_2017_05_14__16_04_00.wav,31,0.236772479495,0.014248241916231273
1,antena1_2017_05_14__16_04_00.wav,32,0.29239806632800003,0.02977838760332422
1,antena1_2017_05_14__16_04_00.wav,33,0.271418386367,0.025681916584127287
1,antena1_2017_05_14__16_04_00.wav,34,0.310208557076,0.028575606883612045
1,antena1_2017_05_14__16_04_00.wav,35,0.334227800609,0.034204660982086146
1,antena1_2017_05_14__16_04_00.wav,36,0.32319816035,0.03670975453945368
1,antena1_2017_05_14__16_04_00.wav,37,0.306103693056,0.025958777853037494
1,antena1_2017_05_14__16_04_00.wav,38,0.296345451729,0.04185750273497117
1,antena1_2017_05_14__16_04_00.wav,39,0.375360553483,0.05460335215019976
1,antena1_2017_05_14__16_05_00.wav,0,23037250331.951893,5.307149013699798e+22
1,antena1_2017_05_14__16_05_00.wav,1,0.31192530695,0.0344825307666558
1,antena1_2017_05_14__16_05_00.wav,2,0.242568047768,0.020937861821421048
1,antena1_2017_05_14__16_05_00.wav,3,0.316344966075,0.02546689908185425
1,antena1_2017_05_14__16_05_00.wav,4,0.295690639305,0.027219015898111106
1,antena1_2017_05_14__16_05_00.wav,5,0.263200218373,0.031207454075724974
1,antena1_2017_05_14__16_05_00.wav,6,0.276171448421,0.020407807388790555
1,antena1_2017_05_14__16_05_00.wav,7,0.24152563383200001,0.018511946558121793
1,antena1_2017_05_14__16_05_00.wav,8,0.27401321222,0.04119027365777072
1,antena1_2017_05_14__16_05_00.wav,9,0.301657396621,0.024358500311110556
1,antena1_2017_05_14__16_05_00.wav,10,0.401625161111,0.04259686918056518
1,antena1_2017_05_14__16_05_00.wav,11,0.326960705835,0.04720802097903099
1,antena1_2017_05_14__16_05_00.wav,12,0.325975093423,0.01991198670338907
1,antena1_2017_05_14__16_05_00.wav,13,0.306819578604,0.026908128007178615
1,antena1_2017_05_14__16_05_00.wav,14,0.313766566821,0.03942834811672831
1,antena1_2017_05_14__16_05_00.wav,15,0.27900580996,0.02107275292759833
1,antena1_2017_05_14__16_05_00.wav,16,0.291103756419,0.026786599284911346
1,antena1_2017_05_14__16_05_00.wav,17,0.359947256327,0.0330699675057996
1,antena1_2017_05_14__16_05_00.wav,18,0.261391503474,0.01551806784069401
1,antena1_2017_05_14__16_05_00.wav,19,0.255029520175,0.015404637042263495
1,antena1_2017_05_14__16_05_00.wav,20,0.290199030526,0.02794144420031219
1,antena1_2017_05_14__16_05_00.wav,21,0.31226719325700003,0.021602332761340087
1,antena1_2017_05_14__16_05_00.wav,22,0.286091029238,0.03311496224761953
1,antena1_2017_05_14__16_05_00.wav,23,0.273743522327,0.01780519513838098
1,antena1_2017_05_14__16_05_00.wav,24,0.277974131453,0.034545424660737345
1,antena1_2017_05_14__16_05_00.wav,25,0.293988307892,0.030525546998618806
1,antena1_2017_05_14__16_05_00.wav,26,0.291046760431,0.018836112047967056
1,antena1_2017_05_14__16_05_00.wav,27,0.235661401921,0.0150100224792005
1,antena1_2017_05_14__16_05_00.wav,28,0.25126836254,0.01906909785005785
1,antena1_2017_05_14__16_05_00.wav,29,0.337201308966,0.06627076978280833
1,antena1_2017_05_14__16_05_00.wav,30,0.330233431207,0.03336750059651458
1,antena1_2017_05_14__16_05_00.wav,31,0.354306377475,0.038072976397957155
1,antena1_2017_05_14__16_05_00.wav,32,0.35195248428,0.04520061960515487
1,antena1_2017_05_14__16_05_00.wav,33,0.26802522238300003,0.02302046080133388
1,antena1_2017_05_14__16_05_00.wav,34,0.28299402884499997,0.030768600010520914
1,antena1_2017_05_14__16_05_00.wav,35,0.303411577694,0.02478364971748766
1,antena1_2017_05_14__16_05_00.wav,36,0.281450006579,0.019816979975907836
1,antena1_2017_05_14__16_05_00.wav,37,0.27539749793,0.01783253442241247
1,antena1_2017_05_14__16_05_00.wav,38,0.274914769639,0.027005089235797447
1,antena1_2017_05_14__16_05_00.wav,39,0.284761472407,0.020036592493902744
1,antena1_2017_05_14__16_06_00.wav,0,3236018106.307526,1.0471813012367055e+21
1,antena1_2017_05_14__16_06_00.wav,1,0.419147980353,0.07954103953638963
1,antena1_2017_05_14__16_06_00.wav,2,0.358164139442,0.05638900132387648
1,antena1_2017_05_14__16_06_00.wav,3,0.255412640934,0.02265233275178928
1,antena1_2017_05_14__16_06_00.wav,4,0.302034897069,0.038637429324617716
1,antena1_2017_05_14__16_06_00.wav,5,0.361706915315,0.0786628822824907
1,antena1_2017_05_14__16_06_00.wav,6,0.34999687192,0.057053893010911044
1,antena1_2017_05_14__16_06_00.wav,7,0.287993874605,0.027387615771743774
1,antena1_2017_05_14__16_06_00.wav,8,0.26551808145,0.023713018900815366
1,antena1_2017_05_14__16_06_00.wav,9,0.266275044372,0.02090956701043265
1,antena1_2017_05_14__16_06_00.wav,10,0.340699333747,0.03874526343777742
1,antena1_2017_05_14__16_06_00.wav,11,0.29586535612,0.025836090064481784
1,antena1_2017_05_14__16_06_00.wav,12,0.281879823318,0.025853425022300022
1,antena1_2017_05_14__16_06_00.wav,13,0.337271291998,0.08609921862176352
1,antena1_2017_05_14__16_06_00.wav,14,0.290427807458,0.038611361646934565
1,antena1_2017_05_14__16_06_00.wav,15,0.219144121488,0.013742314230886997
1,antena1_2017_05_14__16_06_00.wav,16,0.269213298198,0.018489126589358567
1,antena1_2017_05_14__16_06_00.wav,17,0.274969417815,0.018399710058864805
1,antena1_2017_05_14__16_06_00.wav,18,0.383802750224,0.08897687716642814
1,antena1_2017_05_14__16_06_00.wav,19,0.380980764423,0.05099408228739298
1,antena1_2017_05_14__16_06_00.wav,20,0.262397217147,0.023869586261905575
1,antena1_2017_05_14__16_06_00.wav,21,0.268380521826,0.021226447472084072
1,antena1_2017_05_14__16_06_00.wav,22,0.297779953413,0.07456606400459996
1,antena1_2017_05_14__16_06_00.wav,23,0.387572181558,0.08158320223719266
1,antena1_2017_05_14__16_06_00.wav,24,0.335902896301,0.09138492825387391
1,antena1_2017_05_14__16_06_00.wav,25,0.323104689268,0.042603477714598825
1,antena1_2017_05_14__16_06_00.wav,26,0.315754944733,0.036276268487366224
1,antena1_2017_05_14__16_06_00.wav,27,0.349515418974,0.051805750858886154
1,antena1_2017_05_14__16_06_00.wav,28,0.314139521635,0.03596056289306892
1,antena1_2017_05_14__16_06_00.wav,29,0.30281159001,0.06299214662284185
1,antena1_2017_05_14__16_06_00.wav,30,0.279202651112,0.039731817192512675
1,antena1_2017_05_14__16_06_00.wav,31,0.34592494336,0.08229011659134494
1,antena1_2017_05_14__16_06_00.wav,32,0.330696772389,0.036111160610710416
1,antena1_2017_05_14__16_06_00.wav,33,0.294251354177,0.02978029819266977
1,antena1_2017_05_14__16_06_00.wav,34,0.312571809841,0.024098884424891016
1,antena1_2017_05_14__16_06_00.wav,35,0.293173881979,0.0506894234927038
1,antena1_2017_05_14__16_06_00.wav,36,0.352217073143,0.04746927879899134
1,antena1_2017_05_14__16_06_00.wav,37,0.33049601926,0.04129192622232932
1,antena1_2017_05_14__16_06_00.wav,38,0.279119987274,0.03594367040453542
1,antena1_2017_05_14__16_06_00.wav,39,0.301894595084,0.043453461897245145
1,antena1_2017_05_14__16_07_00.wav,0,3037881861.092558,9.22872594976461e+20
1,antena1_2017_05_14__16_07_00.wav,1,0.365608333316,0.025268664845801158
1,antena1_2017_05_14__16_07_00.wav,2,0.350040105996,0.030863774157118044
1,antena1_2017_05_14__16_07_00.wav,3,0.365946233607,0.04688114807226106
1,antena1_2017_05_14__16_07_00.wav,4,0.327585501234,0.01643073026834949
1,antena1_2017_05_14__16_07_00.wav,5,0.232802473324,0.010615555368026974
1,antena1_2017_05_14__16_07_00.wav,6,0.22927814742,0.017782203806623723
1,antena1_2017_05_14__16_07_00.wav,7,0.279562774962,0.018479135018928977
1,antena1_2017_05_14__16_07_00.wav,8,0.320101367959,0.026393657556122985
1,antena1_2017_05_14__16_07_00.wav,9,0.204259244366,0.010729893851693328
1,antena1_2017_05_14__16_07_00.wav,10,0.239773966158,0.015619515612902195
1,antena1_2017_05_14__16_07_00.wav,11,0.263301224529,0.017579008446164477
1,antena1_2017_05_14__16_07_00.wav,12,0.385244435733,0.0344922790024788
1,antena1_2017_05_14__16_07_00.wav,13,0.35895683427,0.02786609239244281
1,antena1_2017_05_14__16_07_00.wav,14,0.367473045803,0.03285950075391434
1,antena1_2017_05_14__16_07_00.wav,15,0.415982860972,0.038032634948902966
1,antena1_2017_05_14__16_07_00.wav,16,0.33068155265,0.012594641540028649
1,antena1_2017_05_14__16_07_00.wav,17,0.30664795008,0.03396831477052688
1,antena1_2017_05_14__16_07_00.wav,18,0.266844496089,0.019591558795283293
1,antena1_2017_05_14__16_07_00.wav,19,0.281106137513,0.03575615891739316
1,antena1_2017_05_14__16_07_00.wav,20,0.29699079387,0.02419349434689634
1,antena1_2017_05_14__16_07_00.wav,21,0.296161534237,0.021645517312938276
1,antena1_2017_05_14__16_07_00.wav,22,0.273224176687,0.030197464901649037
1,antena1_2017_05_14__16_07_00.wav,23,0.238086641347,0.013725359099110403
1,antena1_2017_05_14__16_07_00.wav,24,0.276675495313,0.018300264013487184
1,antena1_2017_05_14__16_07_00.wav,25,0.363825667048,0.026590654605091225
1,antena1_2017_05_14__16_07_00.wav,26,0.320963049935,0.02556198417029689
1,antena1_2017_05_14__16_07_00.wav,27,0.354934334502,0.02718326605306735
1,antena1_2017_05_14__16_07_00.wav,28,0.366261425676,0.0243816639335537
1,antena1_2017_05_14__16_07_00.wav,29,0.31152373718,0.01877268001401438
1,antena1_2017_05_14__16_07_00.wav,30,0.284678865484,0.018139518466439627
1,antena1_2017_05_14__16_07_00.wav,31,0.29298590106,0.026532184107966122
1,antena1_2017_05_14__16_07_00.wav,32,0.28816004453,0.022276402887266712
1,antena1_2017_05_14__16_07_00.wav,33,0.223083224754,0.02305515503587459
1,antena1_2017_05_14__16_07_00.wav,34,0.294326767596,0.022908451836164356
1,antena1_2017_05_14__16_07_00.wav,35,0.31820638777,0.026261286591879145
1,antena1_2017_05_14__16_07_00.wav,36,0.310657640679,0.025878225416684907
1,antena1_2017_05_14__16_07_00.wav,37,0.345598777642,0.03687766252853696
1,antena1_2017_05_14__16_07_00.wav,38,0.310256939523,0.014638984488301228
1,antena1_2017_05_14__16_07_00.wav,39,0.281388451133,0.021893623338418978
1,antena1_2017_05_14__16_08_00.wav,0,1591403036.341826,2.532563475091073e+20
1,antena1_2017_05_14__16_08_00.wav,1,0.274753237473,0.01477011132555217
1,antena1_2017_05_14__16_08_00.wav,2,0.214180441263,0.007229303887915977
1,antena1_2017_05_14__16_08_00.wav,3,0.26218221353,0.023652298201781295
1,antena1_2017_05_14__16_08_00.wav,4,0.215801680475,0.011387910536250122
1,antena1_2017_05_14__16_08_00.wav,5,0.222987225274,0.012868968981688706
1,antena1_2017_05_14__16_08_00.wav,6,0.33390572535,0.03422942747164054
1,antena1_2017_05_14__16_08_00.wav,7,0.36386333983,0.06339758393313451
1,antena1_2017_05_14__16_08_00.wav,8,0.208116110376,0.012203405541064201
1,antena1_2017_05_14__16_08_00.wav,9,0.190215239533,0.013772951515706537
1,antena1_2017_05_14__16_08_00.wav,10,0.238298217796,0.02012925166678623
1,antena1_2017_05_14__16_08_00.wav,11,0.259403937246,0.01706686084871613
1,antena1_2017_05_14__16_08_00.wav,12,0.327641114484,0.02359460640334483
1,antena1_2017_05_14__16_08_00.wav,13,0.263820853115,0.016223846380404035
1,antena1_2017_05_14__16_08_00.wav,14,0.230395480536,0.014141145771781924
1,antena1_2017_05_14__16_08_00.wav,15,0.264664488238,0.019962832525317824
1,antena1_2017_05_14__16_08_00.wav,16,0.343130431171,0.03430514578299279
1,antena1_2017_05_14__16_08_00.wav,17,0.356727992858,0.029080641807447943
1,antena1_2017_05_14__16_08_00.wav,18,0.339378118803,0.029820739928977193
1,antena1_2017_05_14__16_08_00.wav,19,0.345960829698,0.02735218681950872
1,antena1_2017_05_14__16_08_00.wav,20,0.354019776169,0.019496445079409
1,antena1_2017_05_14__16_08_00.wav,21,0.293312988847,0.020186821696923856
1,antena1_2017_05_14__16_08_00.wav,22,0.259593109982,0.009777476889344498
1,antena1_2017_05_14__16_08_00.wav,23,0.254162114744,0.02463684064675909
1,antena1_2017_05_14__16_08_00.wav,24,0.269886270768,0.023344331262250103
1,antena1_2017_05_14__16_08_00.wav,25,0.283097759759,0.022173776491143386
1,antena1_2017_05_14__16_08_00.wav,26,0.202913859878,0.013446349981379686
1,antena1_2017_05_14__16_08_00.wav,27,0.246830894144,0.016421887904217395
1,antena1_2017_05_14__16_08_00.wav,28,0.264215829292,0.015261941578913784
1,antena1_2017_05_14__16_08_00.wav,29,0.327489481729,0.02567190210589313
1,antena1_2017_05_14__16_08_00.wav,30,0.31416755268,0.022698891408592787
1,antena1_2017_05_14__16_08_00.wav,31,0.35552735381399997,0.02067820801085165
1,antena1_2017_05_14__16_08_00.wav,32,0.339480252138,0.027471267423208753
1,antena1_2017_05_14__16_08_00.wav,33,0.351590158353,0.020916440489630133
1,antena1_2017_05_14__16_08_00.wav,34,0.257385509647,0.01996826178795927
1,antena1_2017_05_14__16_08_00.wav,35,0.212034478089,0.012059297335838512
1,antena1_2017_05_14__16_08_00.wav,36,0.246766662519,0.012866298361116654
1,antena1_2017_05_14__16_08_00.wav,37,0.271107657654,0.02580248891367346
1,antena1_2017_05_14__16_08_00.wav,38,0.262282161008,0.01900407826752733
1,antena1_2017_05_14__16_08_00.wav,39,0.295059615246,0.020734149342697128
1,antena1_2017_05_14__16_09_00.wav,0,1866553567.5842466,3.484022078938229e+20
1,antena1_2017_05_14__16_09_00.wav,1,0.237609740685,0.012356096429464489
1,antena1_2017_05_14__16_09_00.wav,2,0.307843118889,0.018570812850591555
1,antena1_2017_05_14__16_09_00.wav,3,0.31882408385600003,0.026696838532902566
1,antena1_2017_05_14__16_09_00.wav,4,0.279283061113,0.01668121221384151
1,antena1_2017_05_14__16_09_00.wav,5,0.31666023905199997,0.03143816498340574
1,antena1_2017_05_14__16_09_00.wav,6,0.223596781188,0.011751689557468973
1,antena1_2017_05_14__16_09_00.wav,7,0.263393180662,0.01201151100155777
1,antena1_2017_05_14__16_09_00.wav,8,0.241809126538,0.009938777369359903
1,antena1_2017_05_14__16_09_00.wav,9,0.235279329791,0.01792208034685366
1,antena1_2017_05_14__16_09_00.wav,10,0.313843579479,0.016056278582234948
1,antena1_2017_05_14__16_09_00.wav,11,0.195758674549,0.01830715112014559
1,antena1_2017_05_14__16_09_00.wav,12,0.296038143261,0.02289591495537205
1,antena1_2017_05_14__16_09_00.wav,13,0.34102982703,0.021331992776990966
1,antena1_2017_05_14__16_09_00.wav,14,0.28852009985,0.017875326750436408
1,antena1_2017_05_14__16_09_00.wav,15,0.31669477445,0.018831561766660752
1,antena1_2017_05_14__16_09_00.wav,16,0.259430900554,0.01667026074069044
1,antena1_2017_05_14__16_09_00.wav,17,0.278936654155,0.020805690963139962
1,antena1_2017_05_14__16_09_00.wav,18,0.284267395629,0.01268735208331356
1,antena1_2017_05_14__16_09_00.wav,19,0.30304510419,0.020212759042239018
1,antena1_2017_05_14__16_09_00.wav,20,0.276157177622,0.008150134366385783
1,antena1_2017_05_14__16_09_00.wav,21,0.155224319151,0.017172401382177474
1,antena1_2017_05_14__16_09_00.wav,22,0.282774764504,0.018013659924841146
1,antena1_2017_05_14__16_09_00.wav,23,0.316759372286,0.021566406701772962
1,antena1_2017_05_14__16_09_00.wav,24,0.279225702776,0.0204534940243218
1,antena1_2017_05_14__16_09_00.wav,25,0.349212167887,0.04332150888573938
1,antena1_2017_05_14__16_09_00.wav,26,0.342107876788,0.02402437290506905
1,antena1_2017_05_14__16_09_00.wav,27,0.24907184171900001,0.02800632789860517
1,antena1_2017_05_14__16_09_00.wav,28,0.278575407643,0.021239263273489954
1,antena1_2017_05_14__16_09_00.wav,29,0.200869643599,0.014681639144751884
1,antena1_2017_05_14__16_09_00.wav,30,0.172914198253,0.014108049056954305
1,antena1_2017_05_14__16_09_00.wav,31,0.250713581721,0.015879307200170847
1,antena1_2017_05_14__16_09_00.wav,32,0.197020216768,0.014651506337547152
1,antena1_2017_05_14__16_09_00.wav,33,0.259683768053,0.019771568696605315
1,antena1_2017_05_14__16_09_00.wav,34,0.237616275461,0.0317683948455287
1,antena1_2017_05_14__16_09_00.wav,35,0.280767546086,0.013134538783464723
1,antena1_2017_05_14__16_09_00.wav,36,0.279263225394,0.015705205200270512
1,antena1_2017_05_14__16_09_00.wav,37,0.283689516572,0.018706768552792914
1,antena1_2017_05_14__16_09_00.wav,38,0.276544376709,0.011541242130897807
1,antena1_2017_05_14__16_09_00.wav,39,0.345983923973,0.032217941682801635
1,antena1_2017_05_14__16_11_00.wav,0,643588409.7876155,4.142059504765969e+19
1,antena1_2017_05_14__16_11_00.wav,1,0.223877359227,0.019928887221857827
1,antena1_2017_05_14__16_11_00.wav,2,0.263303392861,0.017282701806791867
1,antena1_2017_05_14__16_11_00.wav,3,0.303733300656,0.022403406932831365
1,antena1_2017_05_14__16_11_00.wav,4,0.276388268752,0.04922744728515045
1,antena1_2017_05_14__16_11_00.wav,5,0.29991985672,0.031123901887068987
1,antena1_2017_05_14__16_11_00.wav,6,0.160771624935,0.01886057355804847
1,antena1_2017_05_14__16_11_00.wav,7,0.250738486059,0.037513512947495706
1,antena1_2017_05_14__16_11_00.wav,8,0.292939075065,0.02107222342838235
1,antena1_2017_05_14__16_11_00.wav,9,0.199002685115,0.015980441743080682
1,antena1_2017_05_14__16_11_00.wav,10,0.305729345098,0.03434103186928141
1,antena1_2017_05_14__16_11_00.wav,11,0.264988876813,0.014609966155989819
1,antena1_2017_05_14__16_11_00.wav,12,0.308989998404,0.024087941855805164
1,antena1_2017_05_14__16_11_00.wav,13,0.283459211462,0.04316926239924465
1,antena1_2017_05_14__16_11_00.wav,14,0.265707750403,0.02291883870576353
1,antena1_2017_05_14__16_11_00.wav,15,0.209311139773,0.028948060098584617
1,antena1_2017_05_14__16_11_00.wav,16,0.29445919183,0.02042862167446324
1,antena1_2017_05_14__16_11_00.wav,17,0.258173023194,0.023028852038614954
1,antena1_2017_05_14__16_11_00.wav,18,0.245268616159,0.02587147991726207
1,antena1_2017_05_14__16_11_00.wav,19,0.225960413038,0.013196377547936131
1,antena1_2017_05_14__16_11_00.wav,20,0.26475983886,0.032156518990709815
1,antena1_2017_05_14__16_11_00.wav,21,0.290317088183,0.028574759659301785
1,antena1_2017_05_14__16_11_00.wav,22,0.27853291532,0.021019760427219307
1,antena1_2017_05_14__16_11_00.wav,23,0.269911264731,0.018909363474437932
1,antena1_2017_05_14__16_11_00.wav,24,0.283107200863,0.029316702319353138
1,antena1_2017_05_14__16_11_00.wav,25,0.249866824618,0.017916951328404103
1,antena1_2017_05_14__16_11_00.wav,26,0.284567994273,0.017786925296168633
1,antena1_2017_05_14__16_11_00.wav,27,0.266830155468,0.0333489725576814
1,antena1_2017_05_14__16_11_00.wav,28,0.24001549391,0.03463339812457627
1,antena1_2017_05_14__16_11_00.wav,29,0.261179949618,0.017785918253634504
1,antena1_2017_05_14__16_11_00.wav,30,0.336867578481,0.03155469602045612
1,antena1_2017_05_14__16_11_00.wav,31,0.296384248798,0.018095274575917863
1,antena1_2017_05_14__16_11_00.wav,32,0.329475455572,0.029840418661771704
1,antena1_2017_05_14__16_11_00.wav,33,0.270870443956,0.029751540678741677
1,antena1_2017_05_14__16_11_00.wav,34,0.323324194428,0.020953359396816564
1,antena1_2017_05_14__16_11_00.wav,35,0.212217023399,0.01739367462496116
1,antena1_2017_05_14__16_11_00.wav,36,0.324537567872,0.02586921317055921
1,antena1_2017_05_14__16_11_00.wav,37,0.199783246748,0.01462123086505311
1,antena1_2017_05_14__16_11_00.wav,38,0.226087122847,0.01784684697371775
1,antena1_2017_05_14__16_11_00.wav,39,0.34918423628399997,0.033732358257837804
1,antena1_2017_05_14__16_12_00.wav,0,90680582700.6079,8.222968078810426e+23
1,antena1_2017_05_14__16_12_00.wav,1,0.229281243806,0.014095070838679356
1,antena1_2017_05_14__16_12_00.wav,2,0.22256779439,0.014490009891899127
1,antena1_2017_05_14__16_12_00.wav,3,0.268179908678,0.014174954542423339
1,antena1_2017_05_14__16_12_00.wav,4,0.244634664424,0.018071264059997576
1,antena1_2017_05_14__16_12_00.wav,5,0.338399801901,0.0423308291721832
1,antena1_2017_05_14__16_12_00.wav,6,0.319280661905,0.01978838588162342
1,antena1_2017_05_14__16_12_00.wav,7,0.333526511468,0.024819512396764047
1,antena1_2017_05_14__16_12_00.wav,8,0.237185810062,0.015613687163841256
1,antena1_2017_05_14__16_12_00.wav,9,0.238264084229,0.02325705864317441
1,antena1_2017_05_14__16_12_00.wav,10,0.309978294626,0.03336984137900934
1,antena1_2017_05_14__16_12_00.wav,11,0.274685698169,0.028298356918651464
1,antena1_2017_05_14__16_12_00.wav,12,0.216819289728,0.026484918749319807
1,antena1_2017_05_14__16_12_00.wav,13,0.259672901098,0.019222978391413084
1,antena1_2017_05_14__16_12_00.wav,14,0.291725985729,0.022568057448390282
1,antena1_2017_05_14__16_12_00.wav,15,0.300303986982,0.02507449878117982
1,antena1_2017_05_14__16_12_00.wav,16,0.256159147315,0.0183134267161166
1,antena1_2017_05_14__16_12_00.wav,17,0.256397753294,0.01930425472626338
1,antena1_2017_05_14__16_12_00.wav,18,0.254790216757,0.013454942221210308
1,antena1_2017_05_14__16_12_00.wav,19,0.297381220395,0.02292037458184665
1,antena1_2017_05_14__16_12_00.wav,20,0.316934596274,0.031227319317785447
1,antena1_2017_05_14__16_12_00.wav,21,0.274016630964,0.020073382416017967
1,antena1_2017_05_14__16_12_00.wav,22,0.256914605872,0.03154629793609003
1,antena1_2017_05_14__16_12_00.wav,23,0.318897959028,0.020875484532312513
1,antena1_2017_05_14__16_12_00.wav,24,0.368433251866,0.032221104246745756
1,antena1_2017_05_14__16_12_00.wav,25,0.355658191583,0.032048772732324426
1,antena1_2017_05_14__16_12_00.wav,26,0.282981804013,0.02330746066038342
1,antena1_2017_05_14__16_12_00.wav,27,0.230197457061,0.014187345086467596
1,antena1_2017_05_14__16_12_00.wav,28,0.25490387075,0.013674093563499959
1,antena1_2017_05_14__16_12_00.wav,29,0.216068330046,0.02251073830535421
1,antena1_2017_05_14__16_12_00.wav,30,0.233962272033,0.0119802996813053
1,antena1_2017_05_14__16_12_00.wav,31,0.283444677104,0.027966670859444882
1,antena1_2017_05_14__16_12_00.wav,32,0.239194855596,0.02454621894590545
1,antena1_2017_05_14__16_12_00.wav,33,0.255577755063,0.019350804652729085
1,antena1_2017_05_14__16_12_00.wav,34,0.347452438706,0.03318576472510069
1,antena1_2017_05_14__16_12_00.wav,35,0.269132154015,0.026087592761586762
1,antena1_2017_05_14__16_12_00.wav,36,0.275649229038,0.02692348261141987
1,antena1_2017_05_14__16_12_00.wav,37,0.314633754729,0.03250637733177192
1,antena1_2017_05_14__16_12_00.wav,38,0.475564122484,0.11366000818394312
1,antena1_2017_05_14__16_12_00.wav,39,0.287139688828,0.019629907572702256
1,antena1_2017_05_14__16_13_00.wav,0,2259391381.594029,5.104849271012738e+20
1,antena1_2017_05_14__16_13_00.wav,1,0.270880963552,0.024670361585572387
1,antena1_2017_05_14__16_13_00.wav,2,0.257158296433,0.0183810439891914
1,antena1_2017_05_14__16_13_00.wav,3,0.271716228913,0.02516703704781161
1,antena1_2017_05_14__16_13_00.wav,4,0.241014233819,0.013756155466407696
1,antena1_2017_05_14__16_13_00.wav,5,0.247448572513,0.01994202436002815
1,antena1_2017_05_14__16_13_00.wav,6,0.255770500363,0.02538800667661188
1,antena1_2017_05_14__16_13_00.wav,7,0.223043639107,0.019250888494086123
1,antena1_2017_05_14__16_13_00.wav,8,0.29077966309000003,0.03627609317610231
1,antena1_2017_05_14__16_13_00.wav,9,0.224958934419,0.011966182971886997
1,antena1_2017_05_14__16_13_00.wav,10,0.287162935437,0.028435453486223648
1,antena1_2017_05_14__16_13_00.wav,11,0.238898673307,0.011537217524207059
1,antena1_2017_05_14__16_13_00.wav,12,0.215716370177,0.02894238324211276
1,antena1_2017_05_14__16_13_00.wav,13,0.227409200025,0.016071886687834262
1,antena1_2017_05_14__16_13_00.wav,14,0.227023063041,0.013252022964956109
1,antena1_2017_05_14__16_13_00.wav,15,0.261326306895,0.016630755287996065
1,antena1_2017_05_14__16_13_00.wav,16,0.366647348549,0.06496051792814556
1,antena1_2017_05_14__16_13_00.wav,17,0.291699326524,0.03417873191328216
1,antena1_2017_05_14__16_13_00.wav,18,0.295300532112,0.02207073005237372
1,antena1_2017_05_14__16_13_00.wav,19,0.228270731557,0.01410511759463054
1,antena1_2017_05_14__16_13_00.wav,20,0.274348391659,0.025170085528667768
1,antena1_2017_05_14__16_13_00.wav,21,0.258495395458,0.018538373329966617
1,antena1_2017_05_14__16_13_00.wav,22,0.234488270568,0.014188634436181092
1,antena1_2017_05_14__16_13_00.wav,23,0.252538549611,0.022641071983134347
1,antena1_2017_05_14__16_13_00.wav,24,0.239737617938,0.018067024488824628
1,antena1_2017_05_14__16_13_00.wav,25,0.268150268901,0.023769353028723964
1,antena1_2017_05_14__16_13_00.wav,26,0.31248084844,0.02727833820087091
1,antena1_2017_05_14__16_13_00.wav,27,0.283818330381,0.029088819036640335
1,antena1_2017_05_14__16_13_00.wav,28,0.263724752733,0.022240435168879157
1,antena1_2017_05_14__16_13_00.wav,29,0.238659831504,0.015792710078608323
1,antena1_2017_05_14__16_13_00.wav,30,0.163351905041,0.011318002425274983
1,antena1_2017_05_14__16_13_00.wav,31,0.15562247691,0.010714237438170357
1,antena1_2017_05_14__16_13_00.wav,32,0.186083423927,0.020355151055512288
1,antena1_2017_05_14__16_13_00.wav,33,0.226996221229,0.02014932103453843
1,antena1_2017_05_14__16_13_00.wav,34,0.247168484939,0.02691522997852612
1,antena1_2017_05_14__16_13_00.wav,35,0.206054340617,0.01412069467740507
1,antena1_2017_05_14__16_13_00.wav,36,0.20712469075599999,0.01576889550012054
1,antena1_2017_05_14__16_13_00.wav,37,0.258241043002,0.02711877662313983
1,antena1_2017_05_14__16_13_00.wav,38,0.21294134659,0.02317567525578664
1,antena1_2017_05_14__16_13_00.wav,39,0.237066219916,0.023302013629540066
1,antena1_2017_05_14__16_15_00.wav,0,2960786384.2992506,8.766255808294753e+20
1,antena1_2017_05_14__16_15_00.wav,1,0.296346806274,0.06297329859002541
1,antena1_2017_05_14__16_15_00.wav,2,0.270243947876,0.03530213270924269
1,antena1_2017_05_14__16_15_00.wav,3,0.359502860119,0.12441789850586128
1,antena1_2017_05_14__16_15_00.wav,4,0.247473518769,0.016328271880013692
1,antena1_2017_05_14__16_15_00.wav,5,0.2407408316,0.026928595527062532
1,antena1_2017_05_14__16_15_00.wav,6,0.198428666403,0.02395900892210806
1,antena1_2017_05_14__16_15_00.wav,7,0.197654007827,0.01591076947392778
1,antena1_2017_05_14__16_15_00.wav,8,0.3261838112,0.06525057431659881
1,antena1_2017_05_14__16_15_00.wav,9,0.35982079685,0.03291518771015798
1,antena1_2017_05_14__16_15_00.wav,10,0.19574732854000002,0.03236060675315622
1,antena1_2017_05_14__16_15_00.wav,11,0.233083296788,0.020524935650458504
1,antena1_2017_05_14__16_15_00.wav,12,0.149941931726,0.024656323699699854
1,antena1_2017_05_14__16_15_00.wav,13,0.434365860407,0.09496380533519681
1,antena1_2017_05_14__16_15_00.wav,14,0.206831015421,0.02324677903775015
1,antena1_2017_05_14__16_15_00.wav,15,0.26686784094,0.0973941678495336
